gate_event_id,order_id,depot_id,truck_id,event_type,event_timestamp,tare_weight_kg,gross_weight_kg,rfid_transponder_id,gate_lane
GE-0026331,LO-KOTPS1-03476,mombasa,TRK-0438,GATE_OUT,2026-08-29 13:40:59,14401,41221,RFID-KDJ946P,Gross Weighbridge Platform 2
GE-0026332,LO-KOTPS1-03477,mombasa,TRK-0338,ARRIVAL,2026-08-29 12:37:57,0,0,RFID-KCF543D,Outer Lane 3
GE-0026333,LO-KOTPS1-03477,mombasa,TRK-0338,GATE_IN,2026-08-29 12:44:57,12675,0,RFID-KCF543D,Tare Scale 2
GE-0026334,LO-KOTPS1-03477,mombasa,TRK-0338,GATE_OUT,2026-08-29 14:13:58,12675,33535,RFID-KCF543D,Gross Weighbridge Platform 1
GE-0026335,LO-PS27-02049,eldoret,TRK-0576,ARRIVAL,2026-08-29 11:21:44,0,0,RFID-KBW737U,Outer Lane 3
GE-0026336,LO-PS27-02049,eldoret,TRK-0576,GATE_IN,2026-08-29 11:36:44,12795,0,RFID-KBW737U,Tare Scale 2
GE-0026337,LO-PS27-02049,eldoret,TRK-0576,GATE_OUT,2026-08-29 12:59:32,12795,33655,RFID-KBW737U,Gross Weighbridge Platform 1
GE-0026338,LO-KOTPS1-03478,mombasa,TRK-0070,ARRIVAL,2026-08-29 10:51:22,0,0,RFID-KBY726A,Outer Lane 2
GE-0026339,LO-KOTPS1-03478,mombasa,TRK-0070,GATE_IN,2026-08-29 11:07:22,15553,0,RFID-KBY726A,Tare Scale 2
GE-0026340,LO-KOTPS1-03478,mombasa,TRK-0070,GATE_OUT,2026-08-29 13:03:13,15553,45763,RFID-KBY726A,Gross Weighbridge Platform 1
GE-0026341,LO-PS25-02317,nakuru,TRK-0023,ARRIVAL,2026-08-29 08:54:58,0,0,RFID-KDD357L,Outer Lane 3
GE-0026342,LO-PS25-02317,nakuru,TRK-0023,GATE_IN,2026-08-29 09:08:58,14249,0,RFID-KDD357L,Tare Scale 1
GE-0026343,LO-PS25-02317,nakuru,TRK-0023,GATE_OUT,2026-08-29 10:15:49,14249,38089,RFID-KDD357L,Gross Weighbridge Platform 1
GE-0026344,LO-KOTPS1-03479,mombasa,TRK-0666,ARRIVAL,2026-08-29 10:17:19,0,0,RFID-KCV454P,Outer Lane 3
GE-0026345,LO-KOTPS1-03479,mombasa,TRK-0666,GATE_IN,2026-08-29 10:32:19,14151,0,RFID-KCV454P,Tare Scale 1
GE-0026346,LO-KOTPS1-03479,mombasa,TRK-0666,GATE_OUT,2026-08-29 12:00:04,14151,41031,RFID-KCV454P,Gross Weighbridge Platform 2
GE-0026347,LO-PS25-02318,nakuru,TRK-0214,ARRIVAL,2026-08-29 10:28:44,0,0,RFID-KBW180R,Outer Lane 2
GE-0026348,LO-PS25-02318,nakuru,TRK-0214,GATE_IN,2026-08-29 10:37:44,16168,0,RFID-KBW180R,Tare Scale 1
GE-0026349,LO-PS25-02318,nakuru,TRK-0214,GATE_OUT,2026-08-29 12:04:05,16168,49768,RFID-KBW180R,Gross Weighbridge Platform 2
GE-0026350,LO-PS10-04485,nairobi,TRK-0350,ARRIVAL,2026-08-29 10:36:03,0,0,RFID-KBQ303N,Outer Lane 1
GE-0026351,LO-PS10-04485,nairobi,TRK-0350,GATE_IN,2026-08-29 10:49:03,13039,0,RFID-KBQ303N,Tare Scale 2
GE-0026352,LO-PS10-04485,nairobi,TRK-0350,GATE_OUT,2026-08-29 12:16:29,13039,36559,RFID-KBQ303N,Gross Weighbridge Platform 2
GE-0026353,LO-PS10-04486,nairobi,TRK-0483,ARRIVAL,2026-08-29 12:20:15,0,0,RFID-KCD954V,Outer Lane 1
GE-0026354,LO-PS10-04486,nairobi,TRK-0483,GATE_IN,2026-08-29 12:32:15,13877,0,RFID-KCD954V,Tare Scale 1
GE-0026355,LO-PS10-04486,nairobi,TRK-0483,GATE_OUT,2026-08-29 14:06:50,13877,39605,RFID-KCD954V,Gross Weighbridge Platform 1
GE-0026356,LO-KOTPS1-03480,mombasa,TRK-0599,ARRIVAL,2026-08-29 13:26:36,0,0,RFID-KCM647E,Outer Lane 2
GE-0026357,LO-KOTPS1-03480,mombasa,TRK-0599,GATE_IN,2026-08-29 13:43:36,13929,0,RFID-KCM647E,Tare Scale 2
GE-0026358,LO-KOTPS1-03480,mombasa,TRK-0599,GATE_OUT,2026-08-29 15:25:19,13929,37769,RFID-KCM647E,Gross Weighbridge Platform 1
GE-0026359,LO-PS25-02319,nakuru,TRK-0033,ARRIVAL,2026-08-29 17:34:59,0,0,RFID-KBC869T,Outer Lane 1
GE-0026360,LO-PS25-02319,nakuru,TRK-0033,GATE_IN,2026-08-29 17:43:59,16043,0,RFID-KBC869T,Tare Scale 1
GE-0026361,LO-PS25-02319,nakuru,TRK-0033,GATE_OUT,2026-08-29 19:27:24,16043,45843,RFID-KBC869T,Gross Weighbridge Platform 2
GE-0026362,LO-PS28-01734,kisumu,TRK-0380,ARRIVAL,2026-08-29 16:17:02,0,0,RFID-KBZ796V,Outer Lane 1
GE-0026363,LO-PS28-01734,kisumu,TRK-0380,GATE_IN,2026-08-29 16:26:02,15129,0,RFID-KBZ796V,Tare Scale 2
GE-0026364,LO-PS28-01734,kisumu,TRK-0380,GATE_OUT,2026-08-29 18:05:25,15129,45369,RFID-KBZ796V,Gross Weighbridge Platform 2
GE-0026365,LO-PS27-02050,eldoret,TRK-0425,ARRIVAL,2026-08-29 15:58:11,0,0,RFID-KDW936C,Outer Lane 2
GE-0026366,LO-PS27-02050,eldoret,TRK-0425,GATE_IN,2026-08-29 16:07:11,14262,0,RFID-KDW936C,Tare Scale 2
GE-0026367,LO-PS27-02050,eldoret,TRK-0425,GATE_OUT,2026-08-29 17:26:28,14262,39702,RFID-KDW936C,Gross Weighbridge Platform 2
GE-0026368,LO-KOTPS1-03481,mombasa,TRK-0622,ARRIVAL,2026-08-29 09:02:06,0,0,RFID-KCK376V,Outer Lane 1
GE-0026369,LO-KOTPS1-03481,mombasa,TRK-0622,GATE_IN,2026-08-29 09:19:06,15835,0,RFID-KCK376V,Tare Scale 2
GE-0026370,LO-KOTPS1-03481,mombasa,TRK-0622,GATE_OUT,2026-08-29 10:40:15,15835,49435,RFID-KCK376V,Gross Weighbridge Platform 2
GE-0026371,LO-PS10-04487,nairobi,TRK-0586,ARRIVAL,2026-08-29 11:19:12,0,0,RFID-KCT801E,Outer Lane 3
GE-0026372,LO-PS10-04487,nairobi,TRK-0586,GATE_IN,2026-08-29 11:24:12,15905,0,RFID-KCT801E,Tare Scale 1
GE-0026373,LO-PS10-04487,nairobi,TRK-0586,GATE_OUT,2026-08-29 13:07:32,15905,47825,RFID-KCT801E,Gross Weighbridge Platform 2
GE-0026374,LO-PS27-02051,eldoret,TRK-0185,ARRIVAL,2026-08-29 10:42:13,0,0,RFID-KCP357Q,Outer Lane 1
GE-0026375,LO-PS27-02051,eldoret,TRK-0185,GATE_IN,2026-08-29 10:58:13,15868,0,RFID-KCP357Q,Tare Scale 1
GE-0026376,LO-PS27-02051,eldoret,TRK-0185,GATE_OUT,2026-08-29 12:37:02,15868,44178,RFID-KCP357Q,Gross Weighbridge Platform 1
GE-0026377,LO-KOTPS1-03482,mombasa,TRK-0421,ARRIVAL,2026-08-29 10:41:25,0,0,RFID-KBL180W,Outer Lane 2
GE-0026378,LO-KOTPS1-03482,mombasa,TRK-0421,GATE_IN,2026-08-29 10:49:25,12890,0,RFID-KBL180W,Tare Scale 1
GE-0026379,LO-KOTPS1-03482,mombasa,TRK-0421,GATE_OUT,2026-08-29 12:13:23,12890,33750,RFID-KBL180W,Gross Weighbridge Platform 1
GE-0026380,LO-KOTPS1-03483,mombasa,TRK-0250,ARRIVAL,2026-08-29 16:27:49,0,0,RFID-KBF106G,Outer Lane 2
GE-0026381,LO-KOTPS1-03483,mombasa,TRK-0250,GATE_IN,2026-08-29 16:39:49,12995,0,RFID-KBF106G,Tare Scale 1
GE-0026382,LO-KOTPS1-03483,mombasa,TRK-0250,GATE_OUT,2026-08-29 18:14:07,12995,33855,RFID-KBF106G,Gross Weighbridge Platform 1
GE-0026383,LO-PS10-04488,nairobi,TRK-0115,ARRIVAL,2026-08-29 09:33:17,0,0,RFID-KDL960N,Outer Lane 1
GE-0026384,LO-PS10-04488,nairobi,TRK-0115,GATE_IN,2026-08-29 09:45:17,14403,0,RFID-KDL960N,Tare Scale 2
GE-0026385,LO-PS10-04488,nairobi,TRK-0115,GATE_OUT,2026-08-29 11:13:23,14403,43347,RFID-KDL960N,Gross Weighbridge Platform 1
GE-0026386,LO-PS27-02052,eldoret,TRK-0338,ARRIVAL,2026-08-29 15:12:07,0,0,RFID-KCF543D,Outer Lane 2
GE-0026387,LO-PS27-02052,eldoret,TRK-0338,GATE_IN,2026-08-29 15:16:07,12675,0,RFID-KCF543D,Tare Scale 2
GE-0026388,LO-PS27-02052,eldoret,TRK-0338,GATE_OUT,2026-08-29 16:49:33,12675,34935,RFID-KCF543D,Gross Weighbridge Platform 2
GE-0026389,LO-PS10-04489,nairobi,TRK-0594,ARRIVAL,2026-08-29 11:46:04,0,0,RFID-KDQ499U,Outer Lane 3
GE-0026390,LO-PS10-04489,nairobi,TRK-0594,GATE_IN,2026-08-29 12:02:04,14042,0,RFID-KDQ499U,Tare Scale 1
GE-0026391,LO-PS10-04489,nairobi,TRK-0594,GATE_OUT,2026-08-29 13:20:30,14042,40922,RFID-KDQ499U,Gross Weighbridge Platform 2
GE-0026392,LO-PS25-02320,nakuru,TRK-0621,ARRIVAL,2026-08-29 15:01:58,0,0,RFID-KDV282Y,Outer Lane 3
GE-0026393,LO-PS25-02320,nakuru,TRK-0621,GATE_IN,2026-08-29 15:05:58,16553,0,RFID-KDV282Y,Tare Scale 2
GE-0026394,LO-PS25-02320,nakuru,TRK-0621,GATE_OUT,2026-08-29 16:16:00,16553,50153,RFID-KDV282Y,Gross Weighbridge Platform 2
GE-0026395,LO-PS10-04490,nairobi,TRK-0478,ARRIVAL,2026-08-29 10:26:47,0,0,RFID-KCR972Z,Outer Lane 2
GE-0026396,LO-PS10-04490,nairobi,TRK-0478,GATE_IN,2026-08-29 10:37:47,14246,0,RFID-KCR972Z,Tare Scale 1
GE-0026397,LO-PS10-04490,nairobi,TRK-0478,GATE_OUT,2026-08-29 12:03:17,14246,39576,RFID-KCR972Z,Gross Weighbridge Platform 2
GE-0026398,LO-PS10-04491,nairobi,TRK-0608,ARRIVAL,2026-08-29 10:25:16,0,0,RFID-KDJ198T,Outer Lane 3
GE-0026399,LO-PS10-04491,nairobi,TRK-0608,GATE_IN,2026-08-29 10:36:16,15903,0,RFID-KDJ198T,Tare Scale 1
GE-0026400,LO-PS10-04491,nairobi,TRK-0608,GATE_OUT,2026-08-29 12:00:53,15903,49503,RFID-KDJ198T,Gross Weighbridge Platform 2
GE-0026401,LO-PS10-04492,nairobi,TRK-0147,ARRIVAL,2026-08-29 11:50:48,0,0,RFID-KBC115B,Outer Lane 2
GE-0026402,LO-PS10-04492,nairobi,TRK-0147,GATE_IN,2026-08-29 12:00:48,14529,0,RFID-KBC115B,Tare Scale 2
GE-0026403,LO-PS10-04492,nairobi,TRK-0147,GATE_OUT,2026-08-29 13:34:33,14529,44769,RFID-KBC115B,Gross Weighbridge Platform 1
GE-0026404,LO-PS28-01735,kisumu,TRK-0277,ARRIVAL,2026-08-29 14:15:42,0,0,RFID-KBL151R,Outer Lane 2
GE-0026405,LO-PS28-01735,kisumu,TRK-0277,GATE_IN,2026-08-29 14:21:42,13624,0,RFID-KBL151R,Tare Scale 1
GE-0026406,LO-PS28-01735,kisumu,TRK-0277,GATE_OUT,2026-08-29 15:57:39,13624,37464,RFID-KBL151R,Gross Weighbridge Platform 2
GE-0026407,LO-PS28-01736,kisumu,TRK-0593,ARRIVAL,2026-08-29 09:37:43,0,0,RFID-KCL505Q,Outer Lane 1
GE-0026408,LO-PS28-01736,kisumu,TRK-0593,GATE_IN,2026-08-29 09:50:43,15180,0,RFID-KCL505Q,Tare Scale 2
GE-0026409,LO-PS28-01736,kisumu,TRK-0593,GATE_OUT,2026-08-29 11:41:58,15180,42000,RFID-KCL505Q,Gross Weighbridge Platform 1
GE-0026410,LO-KOTPS1-03484,mombasa,TRK-0366,ARRIVAL,2026-08-29 10:05:37,0,0,RFID-KCL292A,Outer Lane 1
GE-0026411,LO-KOTPS1-03484,mombasa,TRK-0366,GATE_IN,2026-08-29 10:17:37,16499,0,RFID-KCL292A,Tare Scale 2
GE-0026412,LO-KOTPS1-03484,mombasa,TRK-0366,GATE_OUT,2026-08-29 11:46:51,16499,46299,RFID-KCL292A,Gross Weighbridge Platform 1
GE-0026413,LO-PS10-04494,nairobi,TRK-0165,ARRIVAL,2026-08-29 11:09:40,0,0,RFID-KDV437P,Outer Lane 2
GE-0026414,LO-PS10-04494,nairobi,TRK-0165,GATE_IN,2026-08-29 11:16:40,12987,0,RFID-KDV437P,Tare Scale 1
GE-0026415,LO-PS10-04494,nairobi,TRK-0165,GATE_OUT,2026-08-29 12:35:56,12987,33847,RFID-KDV437P,Gross Weighbridge Platform 1
GE-0026416,LO-KOTPS1-03485,mombasa,TRK-0387,ARRIVAL,2026-08-29 07:51:24,0,0,RFID-KCP707D,Outer Lane 1
GE-0026417,LO-KOTPS1-03485,mombasa,TRK-0387,GATE_IN,2026-08-29 07:59:24,16371,0,RFID-KCP707D,Tare Scale 2
GE-0026418,LO-KOTPS1-03485,mombasa,TRK-0387,GATE_OUT,2026-08-29 08:58:44,16371,49971,RFID-KCP707D,Gross Weighbridge Platform 1
GE-0026419,LO-PS10-04495,nairobi,TRK-0279,ARRIVAL,2026-08-29 12:21:01,0,0,RFID-KCM914T,Outer Lane 2
GE-0026420,LO-PS10-04495,nairobi,TRK-0279,GATE_IN,2026-08-29 12:27:01,16221,0,RFID-KCM914T,Tare Scale 2
GE-0026421,LO-PS10-04495,nairobi,TRK-0279,GATE_OUT,2026-08-29 14:07:37,16221,49821,RFID-KCM914T,Gross Weighbridge Platform 1
GE-0026422,LO-PS25-02321,nakuru,TRK-0130,ARRIVAL,2026-08-30 14:47:19,0,0,RFID-KDL550E,Outer Lane 3
GE-0026423,LO-PS25-02321,nakuru,TRK-0130,GATE_IN,2026-08-30 15:00:19,14403,0,RFID-KDL550E,Tare Scale 2
GE-0026424,LO-PS25-02321,nakuru,TRK-0130,GATE_OUT,2026-08-30 15:58:46,14403,44643,RFID-KDL550E,Gross Weighbridge Platform 1
GE-0026425,LO-PS10-04496,nairobi,TRK-0338,ARRIVAL,2026-08-30 08:17:02,0,0,RFID-KCF543D,Outer Lane 3
GE-0026426,LO-PS10-04496,nairobi,TRK-0338,GATE_IN,2026-08-30 08:26:02,12675,0,RFID-KCF543D,Tare Scale 2
GE-0026427,LO-PS10-04496,nairobi,TRK-0338,GATE_OUT,2026-08-30 09:37:11,12675,33535,RFID-KCF543D,Gross Weighbridge Platform 2
GE-0026428,LO-KOTPS1-03486,mombasa,TRK-0706,ARRIVAL,2026-08-30 15:15:49,0,0,RFID-KCP563X,Outer Lane 3
GE-0026429,LO-KOTPS1-03486,mombasa,TRK-0706,GATE_IN,2026-08-30 15:31:49,15938,0,RFID-KCP563X,Tare Scale 1
GE-0026430,LO-KOTPS1-03486,mombasa,TRK-0706,GATE_OUT,2026-08-30 17:00:23,15938,49538,RFID-KCP563X,Gross Weighbridge Platform 1
GE-0026431,LO-PS10-04497,nairobi,TRK-0400,ARRIVAL,2026-08-30 15:17:39,0,0,RFID-KDC761S,Outer Lane 1
GE-0026432,LO-PS10-04497,nairobi,TRK-0400,GATE_IN,2026-08-30 15:23:39,12641,0,RFID-KDC761S,Tare Scale 1
GE-0026433,LO-PS10-04497,nairobi,TRK-0400,GATE_OUT,2026-08-30 17:03:43,12641,36161,RFID-KDC761S,Gross Weighbridge Platform 1
GE-0026434,LO-PS10-04498,nairobi,TRK-0679,ARRIVAL,2026-08-30 17:50:46,0,0,RFID-KCB263L,Outer Lane 2
GE-0026435,LO-PS10-04498,nairobi,TRK-0679,GATE_IN,2026-08-30 18:03:46,12899,0,RFID-KCB263L,Tare Scale 1
GE-0026436,LO-PS10-04498,nairobi,TRK-0679,GATE_OUT,2026-08-30 19:40:39,12899,33759,RFID-KCB263L,Gross Weighbridge Platform 1
GE-0026437,LO-KOTPS1-03487,mombasa,TRK-0232,ARRIVAL,2026-08-30 09:47:50,0,0,RFID-KBS129G,Outer Lane 3
GE-0026438,LO-KOTPS1-03487,mombasa,TRK-0232,GATE_IN,2026-08-30 09:53:50,14072,0,RFID-KBS129G,Tare Scale 2
GE-0026439,LO-KOTPS1-03487,mombasa,TRK-0232,GATE_OUT,2026-08-30 11:21:18,14072,39512,RFID-KBS129G,Gross Weighbridge Platform 2
GE-0026440,LO-PS10-04499,nairobi,TRK-0521,ARRIVAL,2026-08-30 15:34:48,0,0,RFID-KDA883C,Outer Lane 2
GE-0026441,LO-PS10-04499,nairobi,TRK-0521,GATE_IN,2026-08-30 15:48:48,16372,0,RFID-KDA883C,Tare Scale 1
GE-0026442,LO-PS10-04499,nairobi,TRK-0521,GATE_OUT,2026-08-30 16:57:30,16372,48532,RFID-KDA883C,Gross Weighbridge Platform 1
GE-0026443,LO-PS27-02053,eldoret,TRK-0627,ARRIVAL,2026-08-30 17:02:56,0,0,RFID-KBD723R,Outer Lane 2
GE-0026444,LO-PS27-02053,eldoret,TRK-0627,GATE_IN,2026-08-30 17:08:56,13802,0,RFID-KBD723R,Tare Scale 2
GE-0026445,LO-PS27-02053,eldoret,TRK-0627,GATE_OUT,2026-08-30 18:38:33,13802,37642,RFID-KBD723R,Gross Weighbridge Platform 1
GE-0026446,LO-KOTPS1-03488,mombasa,TRK-0677,ARRIVAL,2026-08-30 09:20:46,0,0,RFID-KCX542G,Outer Lane 1
GE-0026447,LO-KOTPS1-03488,mombasa,TRK-0677,GATE_IN,2026-08-30 09:32:46,16234,0,RFID-KCX542G,Tare Scale 2
GE-0026448,LO-KOTPS1-03488,mombasa,TRK-0677,GATE_OUT,2026-08-30 11:16:43,16234,49834,RFID-KCX542G,Gross Weighbridge Platform 1
GE-0026449,LO-PS10-04500,nairobi,TRK-0532,ARRIVAL,2026-08-30 12:47:40,0,0,RFID-KBA513V,Outer Lane 1
GE-0026450,LO-PS10-04500,nairobi,TRK-0532,GATE_IN,2026-08-30 12:55:40,14581,0,RFID-KBA513V,Tare Scale 2
GE-0026451,LO-PS10-04500,nairobi,TRK-0532,GATE_OUT,2026-08-30 14:50:06,14581,43141,RFID-KBA513V,Gross Weighbridge Platform 1
GE-0026452,LO-KOTPS1-03489,mombasa,TRK-0121,ARRIVAL,2026-08-30 14:13:50,0,0,RFID-KBT691B,Outer Lane 1
GE-0026453,LO-KOTPS1-03489,mombasa,TRK-0121,GATE_IN,2026-08-30 14:31:50,14013,0,RFID-KBT691B,Tare Scale 1
GE-0026454,LO-KOTPS1-03489,mombasa,TRK-0121,GATE_OUT,2026-08-30 15:24:46,14013,14013,RFID-KBT691B,Rejection Exit Lane
GE-0026455,LO-PS25-02322,nakuru,TRK-0252,ARRIVAL,2026-08-30 16:52:57,0,0,RFID-KBP496L,Outer Lane 2
GE-0026456,LO-PS25-02322,nakuru,TRK-0252,GATE_IN,2026-08-30 17:03:57,15125,0,RFID-KBP496L,Tare Scale 1
GE-0026457,LO-PS25-02322,nakuru,TRK-0252,GATE_OUT,2026-08-30 18:34:47,15125,41945,RFID-KBP496L,Gross Weighbridge Platform 1
GE-0026458,LO-PS27-02054,eldoret,TRK-0579,ARRIVAL,2026-08-30 15:58:07,0,0,RFID-KCU286K,Outer Lane 1
GE-0026459,LO-PS27-02054,eldoret,TRK-0579,GATE_IN,2026-08-30 16:13:07,15007,0,RFID-KCU286K,Tare Scale 1
GE-0026460,LO-PS27-02054,eldoret,TRK-0579,GATE_OUT,2026-08-30 17:43:08,15007,45247,RFID-KCU286K,Gross Weighbridge Platform 2
GE-0026461,LO-PS10-04501,nairobi,TRK-0212,ARRIVAL,2026-08-30 15:40:45,0,0,RFID-KDC590M,Outer Lane 2
GE-0026462,LO-PS10-04501,nairobi,TRK-0212,GATE_IN,2026-08-30 15:58:45,14189,0,RFID-KDC590M,Tare Scale 2
GE-0026463,LO-PS10-04501,nairobi,TRK-0212,GATE_OUT,2026-08-30 16:59:54,14189,41525,RFID-KDC590M,Gross Weighbridge Platform 2
GE-0026464,LO-PS10-04502,nairobi,TRK-0070,ARRIVAL,2026-08-30 18:04:45,0,0,RFID-KBY726A,Outer Lane 1
GE-0026465,LO-PS10-04502,nairobi,TRK-0070,GATE_IN,2026-08-30 18:15:45,15553,0,RFID-KBY726A,Tare Scale 1
GE-0026466,LO-PS10-04502,nairobi,TRK-0070,GATE_OUT,2026-08-30 19:50:50,15553,47473,RFID-KBY726A,Gross Weighbridge Platform 1
GE-0026467,LO-PS10-04503,nairobi,TRK-0102,ARRIVAL,2026-08-30 09:41:26,0,0,RFID-KDA560J,Outer Lane 1
GE-0026468,LO-PS10-04503,nairobi,TRK-0102,GATE_IN,2026-08-30 09:46:26,16425,0,RFID-KDA560J,Tare Scale 1
GE-0026469,LO-PS10-04503,nairobi,TRK-0102,GATE_OUT,2026-08-30 11:15:47,16425,46225,RFID-KDA560J,Gross Weighbridge Platform 1
GE-0026470,LO-PS10-04504,nairobi,TRK-0364,ARRIVAL,2026-08-30 16:46:33,0,0,RFID-KDQ721J,Outer Lane 1
GE-0026471,LO-PS10-04504,nairobi,TRK-0364,GATE_IN,2026-08-30 17:01:33,12445,0,RFID-KDQ721J,Tare Scale 1
GE-0026472,LO-PS10-04504,nairobi,TRK-0364,GATE_OUT,2026-08-30 18:14:30,12445,33305,RFID-KDQ721J,Gross Weighbridge Platform 1
GE-0026473,LO-PS28-01737,kisumu,TRK-0554,ARRIVAL,2026-08-30 18:28:10,0,0,RFID-KBW906W,Outer Lane 2
GE-0026474,LO-PS28-01737,kisumu,TRK-0554,GATE_IN,2026-08-30 18:33:10,14726,0,RFID-KBW906W,Tare Scale 2
GE-0026475,LO-PS28-01737,kisumu,TRK-0554,GATE_OUT,2026-08-30 20:22:37,14726,41546,RFID-KBW906W,Gross Weighbridge Platform 1
GE-0026476,LO-PS28-01738,kisumu,TRK-0565,ARRIVAL,2026-08-30 16:49:29,0,0,RFID-KCX680L,Outer Lane 2
GE-0026477,LO-PS28-01738,kisumu,TRK-0565,GATE_IN,2026-08-30 16:56:29,14268,0,RFID-KCX680L,Tare Scale 1
GE-0026478,LO-PS28-01738,kisumu,TRK-0565,GATE_OUT,2026-08-30 18:30:46,14268,39708,RFID-KCX680L,Gross Weighbridge Platform 2
GE-0026479,LO-PS10-04505,nairobi,TRK-0196,ARRIVAL,2026-08-30 13:27:23,0,0,RFID-KCS327T,Outer Lane 3
GE-0026480,LO-PS10-04505,nairobi,TRK-0196,GATE_IN,2026-08-30 13:34:23,16482,0,RFID-KCS327T,Tare Scale 1
GE-0026481,LO-PS10-04505,nairobi,TRK-0196,GATE_OUT,2026-08-30 15:10:43,16482,46282,RFID-KCS327T,Gross Weighbridge Platform 1
GE-0026482,LO-PS25-02323,nakuru,TRK-0144,ARRIVAL,2026-08-30 09:16:30,0,0,RFID-KCL602S,Outer Lane 3
GE-0026483,LO-PS25-02323,nakuru,TRK-0144,GATE_IN,2026-08-30 09:34:30,12603,0,RFID-KCL602S,Tare Scale 2
GE-0026484,LO-PS25-02323,nakuru,TRK-0144,GATE_OUT,2026-08-30 10:43:54,12603,33463,RFID-KCL602S,Gross Weighbridge Platform 1
GE-0026485,LO-PS28-01739,kisumu,TRK-0711,ARRIVAL,2026-08-30 09:14:39,0,0,RFID-KBC802F,Outer Lane 3
GE-0026486,LO-PS28-01739,kisumu,TRK-0711,GATE_IN,2026-08-30 09:22:39,13696,0,RFID-KBC802F,Tare Scale 2
GE-0026487,LO-PS28-01739,kisumu,TRK-0711,GATE_OUT,2026-08-30 10:36:37,13696,37536,RFID-KBC802F,Gross Weighbridge Platform 1
GE-0026488,LO-PS28-01740,kisumu,TRK-0449,ARRIVAL,2026-08-30 12:28:15,0,0,RFID-KCY945S,Outer Lane 3
GE-0026489,LO-PS28-01740,kisumu,TRK-0449,GATE_IN,2026-08-30 12:44:15,13564,0,RFID-KCY945S,Tare Scale 2
GE-0026490,LO-PS28-01740,kisumu,TRK-0449,GATE_OUT,2026-08-30 14:15:52,13564,39292,RFID-KCY945S,Gross Weighbridge Platform 2
GE-0026491,LO-PS10-04506,nairobi,TRK-0471,ARRIVAL,2026-08-30 07:32:50,0,0,RFID-KBB253J,Outer Lane 2
GE-0026492,LO-PS10-04506,nairobi,TRK-0471,GATE_IN,2026-08-30 07:38:50,14108,0,RFID-KBB253J,Tare Scale 2
GE-0026493,LO-PS10-04506,nairobi,TRK-0471,GATE_OUT,2026-08-30 08:58:59,14108,40988,RFID-KBB253J,Gross Weighbridge Platform 2
GE-0026494,LO-KOTPS1-03490,mombasa,TRK-0129,ARRIVAL,2026-08-30 09:04:56,0,0,RFID-KDK958E,Outer Lane 1
GE-0026495,LO-KOTPS1-03490,mombasa,TRK-0129,GATE_IN,2026-08-30 09:15:56,14302,0,RFID-KDK958E,Tare Scale 2
GE-0026496,LO-KOTPS1-03490,mombasa,TRK-0129,GATE_OUT,2026-08-30 10:48:51,14302,39632,RFID-KDK958E,Gross Weighbridge Platform 2
GE-0026497,LO-PS27-02055,eldoret,TRK-0546,ARRIVAL,2026-08-30 13:43:29,0,0,RFID-KBN566U,Outer Lane 3
GE-0026498,LO-PS27-02055,eldoret,TRK-0546,GATE_IN,2026-08-30 13:49:29,15092,0,RFID-KBN566U,Tare Scale 1
GE-0026499,LO-PS27-02055,eldoret,TRK-0546,GATE_OUT,2026-08-30 15:18:29,15092,41912,RFID-KBN566U,Gross Weighbridge Platform 1
GE-0026500,LO-PS10-04507,nairobi,TRK-0009,ARRIVAL,2026-08-30 08:22:53,0,0,RFID-KDW545R,Outer Lane 1
GE-0026501,LO-PS10-04507,nairobi,TRK-0009,GATE_IN,2026-08-30 08:28:53,15483,0,RFID-KDW545R,Tare Scale 1
GE-0026502,LO-PS10-04507,nairobi,TRK-0009,GATE_OUT,2026-08-30 09:48:09,15483,43793,RFID-KDW545R,Gross Weighbridge Platform 1
GE-0026503,LO-PS10-04508,nairobi,TRK-0389,ARRIVAL,2026-08-30 14:42:12,0,0,RFID-KBJ636Z,Outer Lane 1
GE-0026504,LO-PS10-04508,nairobi,TRK-0389,GATE_IN,2026-08-30 14:57:12,13728,0,RFID-KBJ636Z,Tare Scale 1
GE-0026505,LO-PS10-04508,nairobi,TRK-0389,GATE_OUT,2026-08-30 15:56:30,13728,39456,RFID-KBJ636Z,Gross Weighbridge Platform 1
GE-0026506,LO-KOTPS1-03491,mombasa,TRK-0556,ARRIVAL,2026-08-30 12:40:16,0,0,RFID-KDM532T,Outer Lane 1
GE-0026507,LO-KOTPS1-03491,mombasa,TRK-0556,GATE_IN,2026-08-30 12:48:16,14915,0,RFID-KDM532T,Tare Scale 2
GE-0026508,LO-KOTPS1-03491,mombasa,TRK-0556,GATE_OUT,2026-08-30 14:12:07,14915,45155,RFID-KDM532T,Gross Weighbridge Platform 2
GE-0026509,LO-PS10-04509,nairobi,TRK-0192,ARRIVAL,2026-08-30 08:59:36,0,0,RFID-KDY891S,Outer Lane 2
GE-0026510,LO-PS10-04509,nairobi,TRK-0192,GATE_IN,2026-08-30 09:07:36,13608,0,RFID-KDY891S,Tare Scale 1
GE-0026511,LO-PS10-04509,nairobi,TRK-0192,GATE_OUT,2026-08-30 10:20:20,13608,37448,RFID-KDY891S,Gross Weighbridge Platform 2
