loading_event_id,order_id,depot_id,loading_position_id,loading_start,loading_end,planned_quantity_litres,actual_quantity_litres,loading_duration_minutes,avg_flow_rate_lpm,dual_arm_used,loading_status,exception_reason
LDG-007573,LO-PS28-01650,kisumu,KSM-P02,2026-08-20 10:37:43,2026-08-20 11:00:43,34000,34000,23.0,2227,True,COMPLETED,
LDG-007574,LO-PS10-04083,nairobi,NBO-P06,2026-08-20 09:43:14,2026-08-20 10:10:14,34000,34000,27.0,1705,False,COMPLETED,
LDG-007575,LO-PS10-04084,nairobi,NBO-P08,2026-08-20 14:09:09,2026-08-20 14:37:14,28000,28000,28.09,1584,False,COMPLETED,
LDG-007576,LO-KOTPS1-03183,mombasa,MBA-P03,2026-08-20 08:51:57,2026-08-20 09:26:18,38000,38000,34.35,1618,False,COMPLETED,
LDG-007577,LO-KOTPS1-03184,mombasa,MBA-P06,2026-08-20 09:39:25,2026-08-20 10:07:08,28000,28000,27.72,1621,False,COMPLETED,
LDG-007578,LO-PS10-04085,nairobi,NBO-P08,2026-08-20 11:52:58,2026-08-20 12:16:46,28000,28000,23.81,1694,False,COMPLETED,
LDG-007579,LO-PS10-04086,nairobi,NBO-P02,2026-08-20 14:12:55,2026-08-20 14:44:18,36000,36000,31.39,1547,False,COMPLETED,
LDG-007580,LO-PS10-04087,nairobi,NBO-P05,2026-08-20 17:46:28,2026-08-20 18:09:58,36000,36000,23.5,2160,True,COMPLETED,
LDG-007581,LO-PS27-01917,eldoret,ELD-P03,2026-08-20 16:52:21,2026-08-20 17:14:33,34000,34000,22.2,2227,True,COMPLETED,
LDG-007582,LO-KOTPS1-03185,mombasa,MBA-P10,2026-08-20 10:39:32,2026-08-20 11:09:37,28000,28000,30.09,1505,False,COMPLETED,
LDG-007583,LO-PS27-01918,eldoret,ELD-P05,2026-08-20 12:41:00,2026-08-20 13:09:51,28000,28000,28.86,1636,False,COMPLETED,
LDG-007584,LO-PS10-04088,nairobi,NBO-P06,2026-08-20 15:48:20,2026-08-20 16:11:31,28000,28000,23.18,1696,False,COMPLETED,
LDG-007585,LO-PS28-01651,kisumu,KSM-P01,2026-08-20 11:50:11,2026-08-20 12:15:42,34000,34000,25.52,2227,True,COMPLETED,
LDG-007586,LO-PS10-04089,nairobi,NBO-P05,2026-08-20 11:09:26,2026-08-20 11:34:22,32000,32000,24.94,2160,True,COMPLETED,
LDG-007587,LO-KOTPS1-03186,mombasa,MBA-P03,2026-08-20 12:00:29,2026-08-20 12:31:47,32000,32000,31.3,1531,False,COMPLETED,
LDG-007588,LO-PS10-04090,nairobi,NBO-P01,2026-08-20 13:53:42,2026-08-20 14:21:37,28000,28000,27.93,1695,False,COMPLETED,
LDG-007589,LO-PS27-01919,eldoret,ELD-P01,2026-08-20 11:04:44,2026-08-20 11:33:49,40000,40000,29.08,2227,True,COMPLETED,
LDG-007590,LO-PS28-01652,kisumu,KSM-P04,2026-08-20 12:15:25,2026-08-20 12:46:17,40000,40000,30.87,1643,False,COMPLETED,
LDG-007591,LO-KOTPS1-03187,mombasa,MBA-P02,2026-08-20 13:31:08,2026-08-20 13:55:37,38000,38000,24.49,2227,True,COMPLETED,
LDG-007592,LO-PS25-02161,nakuru,NKR-P02,2026-08-20 12:03:10,2026-08-20 12:40:32,40000,40000,37.36,1516,False,COMPLETED,
LDG-007593,LO-PS28-01653,kisumu,KSM-P01,2026-08-20 14:54:34,2026-08-20 15:25:56,36000,36000,31.37,1644,False,COMPLETED,
LDG-007594,LO-PS10-04091,nairobi,NBO-P06,2026-08-20 08:19:58,2026-08-20 08:51:54,34000,34000,31.94,1607,False,COMPLETED,
LDG-007595,LO-PS10-04092,nairobi,NBO-P04,2026-08-20 14:08:09,2026-08-20 14:31:58,34000,34000,23.82,2227,True,COMPLETED,
LDG-007596,LO-PS27-01920,eldoret,ELD-P04,2026-08-20 10:22:40,2026-08-20 10:49:02,34000,34000,26.36,1715,False,COMPLETED,
LDG-007597,LO-KOTPS1-03188,mombasa,MBA-P01,2026-08-20 09:18:26,2026-08-20 09:47:56,40000,40000,29.51,2227,True,COMPLETED,
LDG-007598,LO-PS28-01654,kisumu,KSM-P03,2026-08-20 16:22:26,2026-08-20 16:56:52,36000,36000,34.43,1594,False,COMPLETED,
LDG-007599,LO-PS10-04093,nairobi,NBO-P06,2026-08-20 11:38:06,2026-08-20 12:03:14,32000,32000,25.14,2227,True,COMPLETED,
LDG-007600,LO-PS10-04094,nairobi,NBO-P01,2026-08-20 10:11:43,2026-08-20 10:34:11,32000,32000,22.46,2227,True,COMPLETED,
LDG-007601,LO-PS10-04095,nairobi,NBO-P02,2026-08-20 09:05:29,2026-08-20 09:32:23,32000,32000,26.89,1707,False,COMPLETED,
LDG-007602,LO-KOTPS1-03189,mombasa,MBA-P01,2026-08-20 19:33:03,2026-08-20 19:55:31,32000,32000,22.46,2227,True,COMPLETED,
LDG-007603,LO-PS10-04096,nairobi,NBO-P05,2026-08-20 15:14:35,2026-08-20 15:46:36,40000,40000,32.0,1586,False,COMPLETED,
LDG-007604,LO-PS27-01921,eldoret,ELD-P02,2026-08-20 16:00:38,2026-08-20 16:34:07,38000,38000,33.5,1584,False,COMPLETED,
LDG-007605,LO-KOTPS1-03190,mombasa,MBA-P07,2026-08-20 12:45:12,2026-08-20 13:17:07,36000,36000,31.91,1593,False,COMPLETED,
LDG-007606,LO-PS25-02162,nakuru,NKR-P02,2026-08-20 12:49:16,2026-08-20 13:24:50,40000,40000,35.57,1554,False,COMPLETED,
LDG-007607,LO-KOTPS1-03191,mombasa,MBA-P03,2026-08-20 11:44:11,2026-08-20 12:14:52,38000,38000,30.69,1708,False,COMPLETED,
LDG-007608,LO-KOTPS1-03192,mombasa,MBA-P05,2026-08-20 13:30:55,2026-08-20 14:02:01,40000,40000,31.09,1689,False,COMPLETED,
LDG-007609,LO-KOTPS1-03193,mombasa,MBA-P04,2026-08-20 14:22:48,2026-08-20 14:47:50,28000,28000,25.03,1640,False,COMPLETED,
LDG-007610,LO-PS10-04097,nairobi,NBO-P01,2026-08-20 13:59:05,2026-08-20 14:26:00,34000,34000,26.91,2227,True,COMPLETED,
LDG-007611,LO-PS25-02163,nakuru,NKR-P01,2026-08-20 09:08:30,2026-08-20 09:33:12,40000,40000,24.7,2160,True,COMPLETED,
LDG-007612,LO-PS25-02164,nakuru,NKR-P01,2026-08-20 19:04:53,2026-08-20 19:31:59,40000,40000,27.1,2160,True,COMPLETED,
LDG-007613,LO-PS25-02165,nakuru,NKR-P01,2026-08-20 15:04:13,2026-08-20 15:27:23,28000,28000,23.17,1675,False,COMPLETED,
LDG-007614,LO-PS10-04098,nairobi,NBO-P02,2026-08-20 15:47:48,2026-08-20 16:12:14,32000,32000,24.43,2227,True,COMPLETED,
LDG-007615,LO-KOTPS1-03194,mombasa,MBA-P01,2026-08-20 10:27:01,2026-08-20 10:54:03,36000,36000,27.02,2227,True,COMPLETED,
LDG-007616,LO-PS10-04099,nairobi,NBO-P02,2026-08-20 17:50:59,2026-08-20 18:20:16,40000,40000,29.29,2227,True,COMPLETED,
LDG-007617,LO-PS28-01655,kisumu,KSM-P01,2026-08-20 17:37:00,2026-08-20 17:58:24,34000,34000,21.4,2227,True,COMPLETED,
LDG-007618,LO-PS10-04100,nairobi,NBO-P01,2026-08-20 19:29:40,2026-08-20 19:57:00,28000,28000,27.35,1583,False,COMPLETED,
LDG-007619,LO-PS10-04101,nairobi,NBO-P02,2026-08-21 14:21:47,2026-08-21 14:51:14,32000,32000,29.44,1634,False,COMPLETED,
LDG-007620,LO-PS27-01922,eldoret,ELD-P05,2026-08-21 13:33:59,2026-08-21 14:05:02,32000,32000,31.04,1581,False,COMPLETED,
LDG-007621,LO-PS10-04102,nairobi,NBO-P08,2026-08-21 18:07:53,2026-08-21 18:33:59,28000,28000,26.11,1680,False,COMPLETED,
LDG-007622,LO-PS10-04103,nairobi,NBO-P02,2026-08-21 19:14:32,2026-08-21 19:45:12,36000,36000,30.67,1607,False,COMPLETED,
LDG-007623,LO-KOTPS1-03195,mombasa,MBA-P03,2026-08-21 10:51:48,2026-08-21 11:19:45,32000,32000,27.94,1671,False,COMPLETED,
LDG-007624,LO-KOTPS1-03196,mombasa,MBA-P02,2026-08-21 11:38:24,2026-08-21 12:04:39,36000,36000,26.26,2227,True,COMPLETED,
LDG-007625,LO-PS10-04104,nairobi,NBO-P07,2026-08-21 11:13:22,2026-08-21 11:36:01,28000,28000,22.64,1705,False,COMPLETED,
LDG-007626,LO-PS10-04105,nairobi,NBO-P08,2026-08-21 11:19:45,2026-08-21 11:53:24,38000,38000,33.67,1592,False,COMPLETED,
LDG-007627,LO-KOTPS1-03198,mombasa,MBA-P01,2026-08-21 19:18:21,2026-08-21 19:45:18,38000,38000,26.94,2227,True,COMPLETED,
LDG-007628,LO-KOTPS1-03199,mombasa,MBA-P04,2026-08-21 11:49:33,2026-08-21 12:18:43,36000,36000,29.16,1602,False,COMPLETED,
LDG-007629,LO-KOTPS1-03200,mombasa,MBA-P02,2026-08-21 20:16:08,2026-08-21 20:39:35,34000,34000,23.45,2227,True,COMPLETED,
LDG-007630,LO-PS28-01656,kisumu,KSM-P02,2026-08-21 18:41:56,2026-08-21 19:05:03,38000,38000,23.11,2227,True,COMPLETED,
LDG-007631,LO-PS10-04106,nairobi,NBO-P06,2026-08-21 17:41:25,2026-08-21 18:08:16,28000,28000,26.85,1610,False,COMPLETED,
LDG-007632,LO-PS25-02166,nakuru,NKR-P04,2026-08-21 12:45:52,2026-08-21 13:07:34,32000,32000,21.71,2227,True,COMPLETED,
LDG-007633,LO-KOTPS1-03201,mombasa,MBA-P01,2026-08-21 12:31:17,2026-08-21 13:00:12,34000,34000,28.92,1717,False,COMPLETED,
LDG-007634,LO-PS28-01657,kisumu,KSM-P03,2026-08-21 08:41:22,2026-08-21 09:11:00,38000,38000,29.63,1659,False,COMPLETED,
LDG-007635,LO-PS10-04107,nairobi,NBO-P03,2026-08-21 14:28:19,2026-08-21 14:54:22,28000,28000,26.05,1710,False,COMPLETED,
LDG-007636,LO-PS10-04108,nairobi,NBO-P07,2026-08-21 19:07:23,2026-08-21 19:40:39,38000,38000,33.27,1712,False,COMPLETED,
LDG-007637,LO-PS10-04109,nairobi,NBO-P02,2026-08-21 08:13:54,2026-08-21 08:40:07,28000,28000,26.22,1719,False,COMPLETED,
LDG-007638,LO-PS25-02167,nakuru,NKR-P01,2026-08-21 13:38:29,2026-08-21 14:03:59,32000,32000,25.5,1658,False,COMPLETED,
LDG-007639,LO-PS10-04110,nairobi,NBO-P06,2026-08-21 12:33:48,2026-08-21 13:02:26,38000,38000,28.62,1697,False,COMPLETED,
LDG-007640,LO-PS10-04111,nairobi,NBO-P07,2026-08-21 16:12:16,2026-08-21 16:45:26,40000,40000,33.17,1717,False,COMPLETED,
LDG-007641,LO-KOTPS1-03202,mombasa,MBA-P01,2026-08-21 10:20:10,2026-08-21 10:46:47,36000,36000,26.6,2227,True,COMPLETED,
LDG-007642,LO-PS10-04112,nairobi,NBO-P04,2026-08-21 14:07:30,2026-08-21 14:40:40,40000,40000,33.16,1670,False,COMPLETED,
LDG-007643,LO-PS28-01658,kisumu,KSM-P04,2026-08-21 15:44:33,2026-08-21 16:19:10,40000,40000,34.61,1532,False,COMPLETED,
LDG-007644,LO-PS28-01659,kisumu,KSM-P01,2026-08-21 17:00:29,2026-08-21 17:27:05,38000,38000,26.6,2227,True,COMPLETED,
LDG-007645,LO-PS28-01660,kisumu,KSM-P04,2026-08-21 18:39:46,2026-08-21 19:06:33,34000,34000,26.78,1689,False,COMPLETED,
LDG-007646,LO-PS10-04113,nairobi,NBO-P08,2026-08-21 10:05:56,2026-08-21 10:37:15,38000,38000,31.3,1582,False,COMPLETED,
LDG-007647,LO-PS10-04114,nairobi,NBO-P08,2026-08-21 12:02:47,2026-08-21 12:32:05,32000,32000,29.29,1692,False,COMPLETED,
LDG-007648,LO-KOTPS1-03203,mombasa,MBA-P06,2026-08-21 18:21:58,2026-08-21 18:46:24,38000,38000,24.45,2227,True,COMPLETED,
LDG-007649,LO-PS25-02168,nakuru,NKR-P01,2026-08-21 10:57:24,2026-08-21 11:24:43,36000,36000,27.32,2160,True,COMPLETED,
LDG-007650,LO-PS10-04115,nairobi,NBO-P08,2026-08-21 08:14:15,2026-08-21 08:47:35,38000,38000,33.33,1670,False,COMPLETED,
LDG-007651,LO-PS10-04116,nairobi,NBO-P07,2026-08-21 20:04:47,2026-08-21 20:31:59,32000,32000,27.2,1603,False,COMPLETED,
LDG-007652,LO-PS10-04117,nairobi,NBO-P08,2026-08-21 10:57:58,2026-08-21 11:28:21,32000,32000,30.4,1599,False,COMPLETED,
LDG-007653,LO-PS28-01661,kisumu,KSM-P03,2026-08-21 14:57:04,2026-08-21 15:27:31,32000,32000,30.44,1693,False,COMPLETED,
LDG-007654,LO-PS27-01924,eldoret,ELD-P03,2026-08-21 11:51:29,2026-08-21 12:14:25,34000,34000,22.94,2227,True,COMPLETED,
LDG-007655,LO-PS28-01662,kisumu,KSM-P01,2026-08-21 15:12:52,2026-08-21 15:40:28,36000,36000,27.61,1667,False,COMPLETED,
LDG-007656,LO-PS10-04119,nairobi,NBO-P05,2026-08-21 10:59:34,2026-08-21 11:30:03,38000,38000,30.48,1655,False,COMPLETED,
LDG-007657,LO-PS28-01663,kisumu,KSM-P01,2026-08-21 13:36:36,2026-08-21 14:09:49,36000,36000,33.22,1523,False,COMPLETED,
LDG-007658,LO-PS10-04120,nairobi,NBO-P04,2026-08-21 10:25:35,2026-08-21 10:56:29,32000,32000,30.9,1577,False,COMPLETED,
LDG-007659,LO-KOTPS1-03204,mombasa,MBA-P02,2026-08-21 13:07:52,2026-08-21 13:28:56,32000,32000,21.07,2227,True,COMPLETED,
LDG-007660,LO-PS10-04121,nairobi,NBO-P08,2026-08-21 09:47:01,2026-08-21 10:18:27,40000,40000,31.43,1699,False,COMPLETED,
LDG-007661,LO-KOTPS1-03205,mombasa,MBA-P05,2026-08-21 12:30:38,2026-08-21 13:00:03,32000,32000,29.41,1597,False,COMPLETED,
LDG-007662,LO-KOTPS1-03206,mombasa,MBA-P10,2026-08-21 16:19:53,2026-08-21 16:56:52,38000,38000,36.99,1423,False,COMPLETED,
LDG-007663,LO-PS25-02170,nakuru,NKR-P01,2026-08-21 13:06:04,2026-08-21 13:36:15,32000,32000,30.19,1475,False,COMPLETED,
LDG-007664,LO-KOTPS1-03207,mombasa,MBA-P06,2026-08-21 13:04:43,2026-08-21 13:27:08,36000,36000,22.41,2227,True,COMPLETED,
LDG-007665,LO-PS25-02171,nakuru,NKR-P02,2026-08-21 09:44:50,2026-08-21 10:15:31,36000,36000,30.68,1643,False,COMPLETED,
LDG-007666,LO-PS10-04122,nairobi,NBO-P05,2026-08-21 11:17:02,2026-08-21 11:39:27,32000,32000,22.41,2160,True,COMPLETED,
LDG-007667,LO-PS10-04123,nairobi,NBO-P06,2026-08-21 18:09:37,2026-08-21 18:37:56,38000,38000,28.32,2227,True,COMPLETED,
LDG-007668,LO-KOTPS1-03208,mombasa,MBA-P09,2026-08-21 12:06:00,2026-08-21 12:36:54,32000,32000,30.9,1461,False,COMPLETED,
LDG-007669,LO-PS10-04124,nairobi,NBO-P07,2026-08-21 14:19:02,2026-08-21 14:50:48,40000,40000,31.75,1665,False,COMPLETED,
LDG-007670,LO-PS25-02172,nakuru,NKR-P01,2026-08-21 18:24:57,2026-08-21 18:53:47,32000,32000,28.82,1516,False,COMPLETED,
LDG-007671,LO-PS25-02173,nakuru,NKR-P03,2026-08-21 12:41:03,2026-08-21 13:11:15,32000,32000,30.2,1661,False,COMPLETED,
LDG-007672,LO-PS10-04125,nairobi,NBO-P07,2026-08-21 10:01:00,2026-08-21 10:28:57,28000,28000,27.96,1529,False,COMPLETED,
LDG-007673,LO-PS10-04126,nairobi,NBO-P04,2026-08-21 12:03:45,2026-08-21 12:31:16,36000,36000,27.52,1681,False,COMPLETED,
LDG-007674,LO-PS10-04127,nairobi,NBO-P07,2026-08-21 10:22:10,2026-08-21 10:53:55,34000,34000,31.75,1519,False,COMPLETED,
LDG-007675,LO-PS10-04128,nairobi,NBO-P03,2026-08-21 15:30:42,2026-08-21 15:54:24,38000,38000,23.7,2227,True,COMPLETED,
LDG-007676,LO-PS10-04129,nairobi,NBO-P02,2026-08-21 16:07:58,2026-08-21 16:30:13,36000,36000,22.25,2227,True,COMPLETED,
LDG-007677,LO-PS25-02174,nakuru,NKR-P03,2026-08-21 15:24:47,2026-08-21 15:50:54,34000,34000,26.12,2227,True,COMPLETED,
LDG-007678,LO-PS10-04130,nairobi,NBO-P08,2026-08-21 12:19:00,2026-08-21 12:46:07,28000,28000,27.12,1660,False,COMPLETED,
LDG-007679,LO-KOTPS1-03209,mombasa,MBA-P10,2026-08-21 09:31:28,2026-08-21 09:57:00,28000,28000,25.54,1551,False,COMPLETED,
LDG-007680,LO-PS25-02175,nakuru,NKR-P01,2026-08-21 08:49:19,2026-08-21 09:14:59,34000,34000,25.67,2160,True,COMPLETED,
LDG-007681,LO-KOTPS1-03210,mombasa,MBA-P10,2026-08-21 17:40:33,2026-08-21 18:07:57,32000,32000,27.4,1503,False,COMPLETED,
LDG-007682,LO-PS10-04131,nairobi,NBO-P03,2026-08-21 15:41:46,2026-08-21 16:06:04,28000,28000,24.31,1727,False,COMPLETED,
LDG-007683,LO-PS27-01925,eldoret,ELD-P01,2026-08-21 18:07:21,2026-08-21 18:29:58,36000,36000,22.6,2227,True,COMPLETED,
LDG-007684,LO-PS27-01926,eldoret,ELD-P01,2026-08-21 11:10:10,2026-08-21 11:32:38,32000,32000,22.47,2227,True,COMPLETED,
LDG-007685,LO-PS10-04132,nairobi,NBO-P06,2026-08-21 14:28:39,2026-08-21 14:59:49,38000,38000,31.18,1588,False,COMPLETED,
LDG-007686,LO-PS10-04133,nairobi,NBO-P06,2026-08-21 10:56:36,2026-08-21 11:30:03,40000,40000,33.45,1573,False,COMPLETED,
LDG-007687,LO-KOTPS1-03211,mombasa,MBA-P02,2026-08-21 10:53:58,2026-08-21 11:17:09,38000,38000,23.19,2227,True,COMPLETED,
LDG-007688,LO-KOTPS1-03212,mombasa,MBA-P01,2026-08-21 16:21:07,2026-08-21 16:44:38,34000,34000,23.52,2227,True,COMPLETED,
LDG-007689,LO-PS27-01927,eldoret,ELD-P05,2026-08-21 10:17:05,2026-08-21 10:49:35,36000,36000,32.5,1725,False,COMPLETED,
LDG-007690,LO-KOTPS1-03213,mombasa,MBA-P04,2026-08-21 12:36:00,2026-08-21 13:00:44,38000,38000,24.74,2227,True,COMPLETED,
LDG-007691,LO-PS10-04134,nairobi,NBO-P05,2026-08-21 12:34:36,2026-08-21 12:59:25,40000,40000,24.83,2160,True,COMPLETED,
LDG-007692,LO-PS25-02176,nakuru,NKR-P02,2026-08-21 16:29:56,2026-08-21 17:04:02,38000,38000,34.1,1619,False,COMPLETED,
LDG-007693,LO-PS10-04135,nairobi,NBO-P02,2026-08-21 19:31:20,2026-08-21 19:56:17,40000,40000,24.95,2227,True,COMPLETED,
LDG-007694,LO-PS10-04136,nairobi,NBO-P08,2026-08-21 13:44:00,2026-08-21 14:10:42,32000,32000,26.71,1608,False,COMPLETED,
LDG-007695,LO-PS10-04137,nairobi,NBO-P05,2026-08-21 16:37:02,2026-08-21 17:04:37,38000,38000,27.59,2160,True,COMPLETED,
LDG-007696,LO-PS10-04138,nairobi,NBO-P06,2026-08-21 09:32:17,2026-08-21 10:07:07,38000,38000,34.82,1611,False,COMPLETED,
LDG-007697,LO-PS10-04139,nairobi,NBO-P08,2026-08-21 14:55:45,2026-08-21 15:22:13,32000,32000,26.46,1645,False,COMPLETED,
LDG-007698,LO-PS28-01664,kisumu,KSM-P04,2026-08-21 14:15:49,2026-08-21 14:39:43,28000,28000,23.9,1634,False,COMPLETED,
LDG-007699,LO-KOTPS1-03215,mombasa,MBA-P05,2026-08-21 12:18:39,2026-08-21 12:43:06,34000,34000,24.46,2227,True,COMPLETED,
LDG-007700,LO-PS10-04140,nairobi,NBO-P04,2026-08-21 17:04:09,2026-08-21 17:34:47,34000,34000,30.63,1675,False,COMPLETED,
LDG-007701,LO-PS10-04141,nairobi,NBO-P02,2026-08-21 17:52:07,2026-08-21 18:25:31,38000,38000,33.4,1674,False,COMPLETED,
LDG-007702,LO-PS10-04142,nairobi,NBO-P03,2026-08-21 18:25:45,2026-08-21 19:02:18,40000,40000,36.56,1522,False,COMPLETED,
LDG-007703,LO-PS25-02177,nakuru,NKR-P04,2026-08-21 15:26:55,2026-08-21 15:54:13,36000,36000,27.31,2227,True,COMPLETED,
LDG-007704,LO-PS27-01928,eldoret,ELD-P01,2026-08-21 12:41:22,2026-08-21 13:10:28,32000,32000,29.1,1627,False,COMPLETED,
LDG-007705,LO-PS10-04144,nairobi,NBO-P02,2026-08-21 13:38:37,2026-08-21 14:10:11,38000,38000,31.57,1676,False,COMPLETED,
LDG-007706,LO-KOTPS1-03216,mombasa,MBA-P01,2026-08-21 15:50:58,2026-08-21 16:12:16,34000,34000,21.3,2227,True,COMPLETED,
LDG-007707,LO-KOTPS1-03217,mombasa,MBA-P02,2026-08-21 18:17:05,2026-08-21 18:44:36,38000,38000,27.52,2227,True,COMPLETED,
LDG-007708,LO-PS27-01929,eldoret,ELD-P01,2026-08-21 12:09:09,2026-08-21 12:39:20,32000,32000,30.18,1729,False,COMPLETED,
LDG-007709,LO-KOTPS1-03218,mombasa,MBA-P03,2026-08-21 11:24:33,2026-08-21 11:57:14,36000,36000,32.69,1706,False,COMPLETED,
LDG-007710,LO-PS10-04145,nairobi,NBO-P02,2026-08-21 13:49:53,2026-08-21 14:13:59,28000,28000,24.11,1675,False,COMPLETED,
LDG-007711,LO-PS25-02178,nakuru,NKR-P01,2026-08-21 13:07:02,2026-08-21 13:41:34,36000,36000,34.52,1563,False,COMPLETED,
LDG-007712,LO-PS10-04146,nairobi,NBO-P02,2026-08-21 15:16:05,2026-08-21 15:44:10,38000,38000,28.08,2227,True,COMPLETED,
LDG-007713,LO-KOTPS1-03219,mombasa,MBA-P10,2026-08-21 10:34:34,2026-08-21 11:13:47,40000,40000,39.23,1405,False,COMPLETED,
LDG-007714,LO-KOTPS1-03220,mombasa,MBA-P02,2026-08-21 14:58:48,2026-08-21 15:20:25,32000,32000,21.62,2227,True,COMPLETED,
LDG-007715,LO-KOTPS1-03221,mombasa,MBA-P02,2026-08-21 10:16:58,2026-08-21 10:39:07,34000,34000,22.15,2227,True,COMPLETED,
LDG-007716,LO-KOTPS1-03222,mombasa,MBA-P07,2026-08-21 11:12:18,2026-08-21 11:48:46,40000,40000,36.46,1620,False,COMPLETED,
LDG-007717,LO-PS10-04147,nairobi,NBO-P07,2026-08-21 11:41:01,2026-08-21 12:12:56,32000,32000,31.91,1594,False,COMPLETED,
LDG-007718,LO-PS27-01930,eldoret,ELD-P05,2026-08-21 17:04:43,2026-08-21 17:38:49,36000,36000,34.09,1580,False,COMPLETED,
LDG-007719,LO-PS27-01931,eldoret,ELD-P02,2026-08-21 17:29:11,2026-08-21 17:57:14,32000,32000,28.06,1518,False,COMPLETED,
LDG-007720,LO-KOTPS1-03223,mombasa,MBA-P07,2026-08-21 14:09:40,2026-08-21 14:41:50,40000,40000,32.16,1604,False,COMPLETED,
LDG-007721,LO-PS10-04148,nairobi,NBO-P01,2026-08-21 13:38:48,2026-08-21 14:07:42,32000,32000,28.89,1621,False,COMPLETED,
LDG-007722,LO-PS10-04149,nairobi,NBO-P07,2026-08-21 16:41:10,2026-08-21 17:06:21,28000,28000,25.17,1627,False,COMPLETED,
LDG-007723,LO-KOTPS1-03224,mombasa,MBA-P01,2026-08-21 12:10:47,2026-08-21 12:42:46,36000,36000,31.98,1563,False,COMPLETED,
LDG-007724,LO-PS27-01932,eldoret,ELD-P01,2026-08-21 15:22:29,2026-08-21 15:50:15,28000,28000,27.76,1571,False,COMPLETED,
LDG-007725,LO-PS25-02179,nakuru,NKR-P03,2026-08-21 15:54:24,2026-08-21 16:25:40,38000,38000,31.26,1553,False,COMPLETED,
LDG-007726,LO-PS27-01933,eldoret,ELD-P04,2026-08-21 10:11:43,2026-08-21 10:41:37,40000,40000,29.9,2227,True,COMPLETED,
LDG-007727,LO-PS27-01934,eldoret,ELD-P01,2026-08-21 13:22:37,2026-08-21 13:50:29,38000,38000,27.87,2227,True,COMPLETED,
LDG-007728,LO-PS10-04150,nairobi,NBO-P06,2026-08-21 11:03:12,2026-08-21 11:28:34,28000,28000,25.37,1681,False,COMPLETED,
LDG-007729,LO-PS10-04151,nairobi,NBO-P08,2026-08-21 11:39:03,2026-08-21 12:10:41,40000,40000,31.64,1600,False,COMPLETED,
LDG-007730,LO-KOTPS1-03225,mombasa,MBA-P05,2026-08-21 16:01:22,2026-08-21 16:30:38,32000,32000,29.26,1688,False,COMPLETED,
LDG-007731,LO-PS25-02180,nakuru,NKR-P02,2026-08-21 11:04:01,2026-08-21 11:28:40,28000,28000,24.65,1535,False,COMPLETED,
LDG-007732,LO-PS27-01935,eldoret,ELD-P02,2026-08-21 11:44:01,2026-08-21 12:14:54,34000,34000,30.9,1663,False,COMPLETED,
LDG-007733,LO-KOTPS1-03227,mombasa,MBA-P01,2026-08-21 17:59:39,2026-08-21 18:24:13,36000,36000,24.58,2227,True,COMPLETED,
LDG-007734,LO-PS25-02181,nakuru,NKR-P01,2026-08-21 10:24:21,2026-08-21 10:53:29,28000,28000,29.14,1530,False,COMPLETED,
LDG-007735,LO-PS10-04152,nairobi,NBO-P08,2026-08-21 11:51:57,2026-08-21 12:26:40,40000,40000,34.71,1521,False,COMPLETED,
LDG-007736,LO-PS25-02182,nakuru,NKR-P03,2026-08-21 12:24:47,2026-08-21 12:53:11,40000,40000,28.39,2227,True,COMPLETED,
LDG-007737,LO-KOTPS1-03228,mombasa,MBA-P07,2026-08-21 11:32:09,2026-08-21 12:06:44,40000,40000,34.58,1697,False,COMPLETED,
LDG-007738,LO-PS10-04153,nairobi,NBO-P01,2026-08-21 15:01:32,2026-08-21 15:28:07,34000,34000,26.6,2227,True,COMPLETED,
LDG-007739,LO-PS10-04154,nairobi,NBO-P06,2026-08-21 17:17:03,2026-08-21 17:39:59,28000,28000,22.93,1708,False,COMPLETED,
LDG-007740,LO-PS27-01936,eldoret,ELD-P04,2026-08-21 14:09:12,2026-08-21 14:37:59,38000,38000,28.79,2227,True,COMPLETED,
LDG-007741,LO-PS28-01665,kisumu,KSM-P04,2026-08-21 13:08:59,2026-08-21 13:44:01,40000,40000,35.05,1665,False,COMPLETED,
LDG-007742,LO-PS27-01937,eldoret,ELD-P05,2026-08-21 14:12:08,2026-08-21 14:44:24,34000,34000,32.27,1611,False,COMPLETED,
LDG-007743,LO-PS25-02183,nakuru,NKR-P02,2026-08-21 11:34:53,2026-08-21 12:04:16,36000,36000,29.39,1638,False,COMPLETED,
LDG-007744,LO-PS10-04155,nairobi,NBO-P02,2026-08-21 17:56:05,2026-08-21 18:22:11,32000,32000,26.1,1631,False,COMPLETED,
LDG-007745,LO-PS10-04156,nairobi,NBO-P01,2026-08-21 09:38:16,2026-08-21 09:59:28,32000,32000,21.21,2227,True,COMPLETED,
LDG-007746,LO-KOTPS1-03229,mombasa,MBA-P07,2026-08-21 12:31:49,2026-08-21 13:07:49,40000,40000,35.99,1594,False,COMPLETED,
LDG-007747,LO-PS10-04157,nairobi,NBO-P08,2026-08-21 17:50:20,2026-08-21 18:19:36,38000,38000,29.26,1664,False,COMPLETED,
LDG-007748,LO-PS10-04158,nairobi,NBO-P06,2026-08-21 09:34:12,2026-08-21 10:00:55,36000,36000,26.71,2227,True,COMPLETED,
