signal_id,order_id,signal_source,signal_timestamp,signal_quality,estimated_distance_km,predicted_arrival_window_start,predicted_arrival_window_end,confidence_pct
SIG-008104,LO-PS27-02013,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 18:05:51,MEDIUM,36.0,2026-08-27 19:26:51,2026-08-27 19:53:51,79
SIG-008105,LO-PS25-02276,HISTORICAL_BASELINE,2026-08-27 07:40:34,BASELINE,45.5,2026-08-27 08:17:34,2026-08-27 08:44:34,64
SIG-008106,LO-KOTPS1-03389,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 09:29:32,MEDIUM,54.3,2026-08-27 10:04:32,2026-08-27 10:31:32,78
SIG-008107,LO-PS10-04381,OPTIONAL_TELEMATICS,2026-08-27 08:43:18,HIGH,40.1,2026-08-27 10:21:18,2026-08-27 10:48:18,88
SIG-008108,LO-PS10-04382,OPTIONAL_TELEMATICS,2026-08-27 13:26:03,HIGH,60.8,2026-08-27 15:14:03,2026-08-27 15:41:03,90
SIG-008109,LO-PS25-02277,HISTORICAL_BASELINE,2026-08-27 06:56:02,BASELINE,53.0,2026-08-27 08:05:02,2026-08-27 08:32:02,66
SIG-008110,LO-KOTPS1-03390,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 13:48:52,MEDIUM,60.6,2026-08-27 14:24:52,2026-08-27 14:51:52,82
SIG-008111,LO-PS27-02014,HISTORICAL_BASELINE,2026-08-27 06:44:48,BASELINE,63.9,2026-08-27 08:15:48,2026-08-27 08:42:48,73
SIG-008112,LO-KOTPS1-03392,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 08:53:15,MEDIUM,6.7,2026-08-27 09:42:15,2026-08-27 10:09:15,78
SIG-008113,LO-PS25-02278,HISTORICAL_BASELINE,2026-08-27 16:51:24,BASELINE,14.5,2026-08-27 18:48:24,2026-08-27 19:15:24,67
SIG-008114,LO-PS10-04383,HISTORICAL_BASELINE,2026-08-27 16:32:23,BASELINE,54.1,2026-08-27 17:09:23,2026-08-27 17:36:23,61
SIG-008115,LO-PS10-04384,HISTORICAL_BASELINE,2026-08-27 14:13:57,BASELINE,30.5,2026-08-27 15:11:57,2026-08-27 15:38:57,66
SIG-008116,LO-KOTPS1-03393,HISTORICAL_BASELINE,2026-08-27 14:37:03,BASELINE,13.2,2026-08-27 16:13:03,2026-08-27 16:40:03,64
SIG-008117,LO-PS27-02015,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 07:52:18,MEDIUM,38.6,2026-08-27 09:07:18,2026-08-27 09:34:18,84
SIG-008118,LO-PS10-04386,HISTORICAL_BASELINE,2026-08-27 14:25:05,BASELINE,10.3,2026-08-27 15:58:05,2026-08-27 16:25:05,66
SIG-008119,LO-PS27-02016,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 14:14:47,MEDIUM,25.7,2026-08-27 15:44:47,2026-08-27 16:11:47,75
SIG-008120,LO-PS25-02280,HISTORICAL_BASELINE,2026-08-27 09:58:59,BASELINE,54.0,2026-08-27 11:40:59,2026-08-27 12:07:59,60
SIG-008121,LO-PS10-04387,HISTORICAL_BASELINE,2026-08-27 13:06:18,BASELINE,6.3,2026-08-27 13:34:18,2026-08-27 14:01:18,68
SIG-008122,LO-PS25-02281,OPTIONAL_TELEMATICS,2026-08-27 14:18:56,HIGH,33.9,2026-08-27 15:53:56,2026-08-27 16:20:56,82
SIG-008123,LO-PS10-04388,HISTORICAL_BASELINE,2026-08-27 08:07:41,BASELINE,27.4,2026-08-27 09:23:41,2026-08-27 09:50:41,66
SIG-008124,LO-PS10-04389,OPTIONAL_TELEMATICS,2026-08-27 09:05:08,HIGH,47.1,2026-08-27 10:43:08,2026-08-27 11:10:08,89
SIG-008125,LO-PS25-02282,HISTORICAL_BASELINE,2026-08-27 10:31:13,BASELINE,36.8,2026-08-27 10:39:13,2026-08-27 11:06:13,75
SIG-008126,LO-PS10-04390,OPTIONAL_TELEMATICS,2026-08-27 17:02:49,HIGH,41.4,2026-08-27 18:34:49,2026-08-27 19:01:49,82
SIG-008127,LO-PS27-02017,HISTORICAL_BASELINE,2026-08-27 10:55:01,BASELINE,6.4,2026-08-27 12:04:01,2026-08-27 12:31:01,69
SIG-008128,LO-PS10-04391,OPTIONAL_TELEMATICS,2026-08-27 16:17:27,HIGH,10.3,2026-08-27 16:58:27,2026-08-27 17:25:27,83
SIG-008129,LO-PS10-04392,OPTIONAL_TELEMATICS,2026-08-27 16:13:16,HIGH,44.4,2026-08-27 16:32:16,2026-08-27 16:59:16,86
SIG-008130,LO-KOTPS1-03394,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 08:20:36,MEDIUM,48.1,2026-08-27 09:39:36,2026-08-27 10:06:36,77
SIG-008131,LO-PS27-02018,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 16:30:15,MEDIUM,11.8,2026-08-27 17:56:15,2026-08-27 18:23:15,78
SIG-008132,LO-PS10-04393,HISTORICAL_BASELINE,2026-08-27 07:57:00,BASELINE,17.8,2026-08-27 09:34:00,2026-08-27 10:01:00,65
SIG-008133,LO-KOTPS1-03395,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 17:37:41,MEDIUM,25.6,2026-08-27 19:35:41,2026-08-27 20:02:41,76
SIG-008134,LO-PS10-04394,HISTORICAL_BASELINE,2026-08-27 07:25:20,BASELINE,15.1,2026-08-27 08:30:20,2026-08-27 08:57:20,72
SIG-008135,LO-PS27-02019,HISTORICAL_BASELINE,2026-08-27 10:29:10,BASELINE,27.2,2026-08-27 11:38:10,2026-08-27 12:05:10,62
SIG-008136,LO-PS10-04395,HISTORICAL_BASELINE,2026-08-27 10:26:14,BASELINE,10.1,2026-08-27 11:27:14,2026-08-27 11:54:14,72
SIG-008137,LO-PS10-04396,HISTORICAL_BASELINE,2026-08-27 13:01:01,BASELINE,49.7,2026-08-27 14:17:01,2026-08-27 14:44:01,68
SIG-008138,LO-PS10-04397,HISTORICAL_BASELINE,2026-08-27 08:24:45,BASELINE,13.4,2026-08-27 09:10:45,2026-08-27 09:37:45,75
SIG-008139,LO-PS25-02283,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 12:21:12,MEDIUM,42.7,2026-08-27 13:06:12,2026-08-27 13:33:12,83
SIG-008140,LO-PS10-04398,OPTIONAL_TELEMATICS,2026-08-27 14:41:36,HIGH,61.3,2026-08-27 15:20:36,2026-08-27 15:47:36,88
SIG-008141,LO-PS10-04399,OPTIONAL_TELEMATICS,2026-08-27 10:50:26,HIGH,23.8,2026-08-27 11:25:26,2026-08-27 11:52:26,82
SIG-008142,LO-PS10-04400,HISTORICAL_BASELINE,2026-08-27 07:33:10,BASELINE,45.9,2026-08-27 08:48:10,2026-08-27 09:15:10,62
SIG-008143,LO-PS27-02020,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 10:21:04,MEDIUM,33.3,2026-08-27 11:46:04,2026-08-27 12:13:04,82
SIG-008144,LO-PS25-02284,HISTORICAL_BASELINE,2026-08-27 13:55:25,BASELINE,38.0,2026-08-27 14:25:25,2026-08-27 14:52:25,65
SIG-008145,LO-PS10-04401,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 08:03:32,MEDIUM,6.4,2026-08-27 08:46:32,2026-08-27 09:13:32,76
SIG-008146,LO-PS25-02285,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 10:40:12,MEDIUM,20.8,2026-08-27 12:14:12,2026-08-27 12:41:12,72
SIG-008147,LO-PS10-04402,HISTORICAL_BASELINE,2026-08-27 14:49:31,BASELINE,30.1,2026-08-27 15:21:31,2026-08-27 15:48:31,73
SIG-008148,LO-PS27-02021,HISTORICAL_BASELINE,2026-08-27 13:59:13,BASELINE,53.3,2026-08-27 15:38:13,2026-08-27 16:05:13,68
SIG-008149,LO-PS10-04403,OPTIONAL_TELEMATICS,2026-08-27 08:19:47,HIGH,18.9,2026-08-27 10:03:47,2026-08-27 10:30:47,85
SIG-008150,LO-PS27-02022,HISTORICAL_BASELINE,2026-08-27 12:47:30,BASELINE,21.6,2026-08-27 13:20:30,2026-08-27 13:47:30,66
SIG-008151,LO-PS10-04404,HISTORICAL_BASELINE,2026-08-27 09:38:42,BASELINE,55.1,2026-08-27 10:43:42,2026-08-27 11:10:42,71
SIG-008152,LO-PS28-01716,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 10:33:05,MEDIUM,48.2,2026-08-27 11:14:05,2026-08-27 11:41:05,84
SIG-008153,LO-KOTPS1-03396,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 12:18:28,MEDIUM,45.9,2026-08-27 13:50:28,2026-08-27 14:17:28,79
SIG-008154,LO-KOTPS1-03397,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 08:16:26,MEDIUM,53.8,2026-08-27 09:40:26,2026-08-27 10:07:26,74
SIG-008155,LO-PS10-04405,HISTORICAL_BASELINE,2026-08-27 12:17:40,BASELINE,28.9,2026-08-27 13:50:40,2026-08-27 14:17:40,68
SIG-008156,LO-KOTPS1-03398,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 07:45:24,MEDIUM,5.8,2026-08-27 08:59:24,2026-08-27 09:26:24,75
SIG-008157,LO-PS28-01717,OPTIONAL_TELEMATICS,2026-08-27 08:35:34,HIGH,45.9,2026-08-27 10:22:34,2026-08-27 10:49:34,92
SIG-008158,LO-KOTPS1-03399,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 10:52:50,MEDIUM,62.7,2026-08-27 12:36:50,2026-08-27 13:03:50,73
SIG-008159,LO-KOTPS1-03400,HISTORICAL_BASELINE,2026-08-27 09:30:43,BASELINE,49.9,2026-08-27 10:51:43,2026-08-27 11:18:43,63
SIG-008160,LO-KOTPS1-03401,OPTIONAL_TELEMATICS,2026-08-27 09:42:31,HIGH,5.1,2026-08-27 10:49:31,2026-08-27 11:16:31,87
SIG-008161,LO-KOTPS1-03402,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 10:05:53,MEDIUM,61.6,2026-08-27 11:41:53,2026-08-27 12:08:53,76
SIG-008162,LO-KOTPS1-03403,OPTIONAL_TELEMATICS,2026-08-27 11:31:10,HIGH,51.8,2026-08-27 12:29:10,2026-08-27 12:56:10,88
SIG-008163,LO-PS25-02286,HISTORICAL_BASELINE,2026-08-27 14:33:09,BASELINE,6.1,2026-08-27 14:52:09,2026-08-27 15:19:09,71
SIG-008164,LO-PS28-01718,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 17:09:25,MEDIUM,54.4,2026-08-27 17:34:25,2026-08-27 18:01:25,74
SIG-008165,LO-KOTPS1-03404,HISTORICAL_BASELINE,2026-08-27 08:06:05,BASELINE,24.4,2026-08-27 08:51:05,2026-08-27 09:18:05,73
SIG-008166,LO-PS10-04407,HISTORICAL_BASELINE,2026-08-27 08:38:15,BASELINE,51.6,2026-08-27 09:08:15,2026-08-27 09:35:15,68
SIG-008167,LO-KOTPS1-03405,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 13:44:04,MEDIUM,47.6,2026-08-27 15:29:04,2026-08-27 15:56:04,84
SIG-008168,LO-PS25-02287,HISTORICAL_BASELINE,2026-08-27 15:42:12,BASELINE,10.4,2026-08-27 16:17:12,2026-08-27 16:44:12,73
SIG-008169,LO-PS10-04408,OPTIONAL_TELEMATICS,2026-08-27 08:29:36,HIGH,21.5,2026-08-27 09:09:36,2026-08-27 09:36:36,85
SIG-008170,LO-PS25-02288,HISTORICAL_BASELINE,2026-08-27 10:07:54,BASELINE,43.3,2026-08-27 11:27:54,2026-08-27 11:54:54,61
SIG-008171,LO-KOTPS1-03406,HISTORICAL_BASELINE,2026-08-27 13:21:44,BASELINE,17.7,2026-08-27 14:24:44,2026-08-27 14:51:44,70
SIG-008172,LO-PS10-04410,HISTORICAL_BASELINE,2026-08-27 11:02:55,BASELINE,37.8,2026-08-27 12:05:55,2026-08-27 12:32:55,61
SIG-008173,LO-KOTPS1-03407,HISTORICAL_BASELINE,2026-08-27 09:51:41,BASELINE,9.8,2026-08-27 10:11:41,2026-08-27 10:38:41,72
SIG-008174,LO-PS10-04411,HISTORICAL_BASELINE,2026-08-27 12:11:49,BASELINE,15.7,2026-08-27 13:34:49,2026-08-27 14:01:49,63
SIG-008175,LO-KOTPS1-03408,HISTORICAL_BASELINE,2026-08-27 07:43:30,BASELINE,31.9,2026-08-27 08:12:30,2026-08-27 08:39:30,61
SIG-008176,LO-KOTPS1-03409,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 13:45:07,MEDIUM,21.1,2026-08-27 15:33:07,2026-08-27 16:00:07,78
SIG-008177,LO-PS10-04412,HISTORICAL_BASELINE,2026-08-27 16:26:58,BASELINE,6.3,2026-08-27 18:05:58,2026-08-27 18:32:58,63
SIG-008178,LO-PS10-04413,OPTIONAL_TELEMATICS,2026-08-27 11:29:35,HIGH,53.7,2026-08-27 13:23:35,2026-08-27 13:50:35,90
SIG-008179,LO-PS27-02023,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 09:13:06,MEDIUM,19.1,2026-08-27 09:59:06,2026-08-27 10:26:06,76
SIG-008180,LO-KOTPS1-03410,HISTORICAL_BASELINE,2026-08-27 16:08:03,BASELINE,59.0,2026-08-27 16:18:03,2026-08-27 16:45:03,64
SIG-008181,LO-KOTPS1-03411,HISTORICAL_BASELINE,2026-08-27 08:08:35,BASELINE,47.1,2026-08-27 08:43:35,2026-08-27 09:10:35,68
SIG-008182,LO-PS10-04414,HISTORICAL_BASELINE,2026-08-27 08:28:42,BASELINE,21.8,2026-08-27 08:40:42,2026-08-27 09:07:42,68
SIG-008183,LO-PS10-04415,HISTORICAL_BASELINE,2026-08-27 08:51:50,BASELINE,53.5,2026-08-27 09:29:50,2026-08-27 09:56:50,69
SIG-008184,LO-PS25-02290,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 14:10:47,MEDIUM,22.0,2026-08-27 14:51:47,2026-08-27 15:18:47,75
SIG-008185,LO-KOTPS1-03412,HISTORICAL_BASELINE,2026-08-27 16:56:35,BASELINE,37.5,2026-08-27 18:24:35,2026-08-27 18:51:35,62
SIG-008186,LO-KOTPS1-03413,HISTORICAL_BASELINE,2026-08-27 08:13:15,BASELINE,27.1,2026-08-27 09:02:15,2026-08-27 09:29:15,67
SIG-008187,LO-PS10-04416,OPTIONAL_TELEMATICS,2026-08-27 08:45:16,HIGH,54.7,2026-08-27 09:07:16,2026-08-27 09:34:16,82
SIG-008188,LO-KOTPS1-03414,HISTORICAL_BASELINE,2026-08-27 08:43:27,BASELINE,15.0,2026-08-27 09:09:27,2026-08-27 09:36:27,70
SIG-008189,LO-KOTPS1-03415,HISTORICAL_BASELINE,2026-08-27 07:42:24,BASELINE,58.3,2026-08-27 08:18:24,2026-08-27 08:45:24,68
SIG-008190,LO-PS25-02291,OPTIONAL_TELEMATICS,2026-08-27 16:32:37,HIGH,31.4,2026-08-27 16:57:37,2026-08-27 17:24:37,85
SIG-008191,LO-PS10-04417,OPTIONAL_TELEMATICS,2026-08-27 11:31:06,HIGH,63.0,2026-08-27 12:09:06,2026-08-27 12:36:06,88
SIG-008192,LO-PS25-02292,OPTIONAL_TELEMATICS,2026-08-27 07:24:08,HIGH,6.3,2026-08-27 08:54:08,2026-08-27 09:21:08,90
SIG-008193,LO-KOTPS1-03416,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 10:53:55,MEDIUM,59.4,2026-08-27 11:25:55,2026-08-27 11:52:55,80
SIG-008194,LO-PS25-02293,OPTIONAL_TELEMATICS,2026-08-27 15:14:40,HIGH,7.2,2026-08-27 16:58:40,2026-08-27 17:25:40,84
SIG-008195,LO-PS10-04418,HISTORICAL_BASELINE,2026-08-27 16:08:53,BASELINE,58.5,2026-08-27 17:35:53,2026-08-27 18:02:53,64
SIG-008196,LO-KOTPS1-03417,HISTORICAL_BASELINE,2026-08-27 07:35:33,BASELINE,23.8,2026-08-27 08:46:33,2026-08-27 09:13:33,63
SIG-008197,LO-KOTPS1-03418,HISTORICAL_BASELINE,2026-08-27 16:32:24,BASELINE,12.8,2026-08-27 17:51:24,2026-08-27 18:18:24,68
SIG-008198,LO-KOTPS1-03419,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 17:30:02,MEDIUM,52.1,2026-08-27 19:28:02,2026-08-27 19:55:02,85
SIG-008199,LO-PS27-02024,HISTORICAL_BASELINE,2026-08-27 09:25:03,BASELINE,64.8,2026-08-27 11:01:03,2026-08-27 11:28:03,61
SIG-008200,LO-PS10-04419,OPTIONAL_TELEMATICS,2026-08-27 13:11:55,HIGH,62.2,2026-08-27 14:13:55,2026-08-27 14:40:55,86
SIG-008201,LO-PS10-04420,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 12:23:30,MEDIUM,58.4,2026-08-27 13:34:30,2026-08-27 14:01:30,82
SIG-008202,LO-PS10-04421,HISTORICAL_BASELINE,2026-08-27 13:46:50,BASELINE,34.7,2026-08-27 14:32:50,2026-08-27 14:59:50,73
SIG-008203,LO-PS10-04422,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 12:02:57,MEDIUM,64.4,2026-08-27 13:19:57,2026-08-27 13:46:57,83
SIG-008204,LO-KOTPS1-03420,HISTORICAL_BASELINE,2026-08-27 15:29:33,BASELINE,19.9,2026-08-27 16:06:33,2026-08-27 16:33:33,72
SIG-008205,LO-KOTPS1-03421,HISTORICAL_BASELINE,2026-08-27 14:38:57,BASELINE,44.8,2026-08-27 15:56:57,2026-08-27 16:23:57,75
SIG-008206,LO-PS25-02294,HISTORICAL_BASELINE,2026-08-27 10:14:20,BASELINE,25.8,2026-08-27 11:15:20,2026-08-27 11:42:20,64
SIG-008207,LO-KOTPS1-03422,OPTIONAL_TRAFFIC_SIGNAL,2026-08-27 15:08:39,MEDIUM,18.2,2026-08-27 16:26:39,2026-08-27 16:53:39,82
SIG-008208,LO-PS28-01719,OPTIONAL_TELEMATICS,2026-08-28 17:50:46,HIGH,63.3,2026-08-28 19:05:46,2026-08-28 19:32:46,90
SIG-008209,LO-KOTPS1-03423,HISTORICAL_BASELINE,2026-08-28 10:34:48,BASELINE,20.4,2026-08-28 12:17:48,2026-08-28 12:44:48,68
SIG-008210,LO-KOTPS1-03424,OPTIONAL_TELEMATICS,2026-08-28 14:18:25,HIGH,39.2,2026-08-28 15:03:25,2026-08-28 15:30:25,92
SIG-008211,LO-PS27-02025,HISTORICAL_BASELINE,2026-08-28 10:27:46,BASELINE,18.8,2026-08-28 11:42:46,2026-08-28 12:09:46,73
SIG-008212,LO-PS25-02295,HISTORICAL_BASELINE,2026-08-28 12:04:33,BASELINE,46.2,2026-08-28 13:46:33,2026-08-28 14:13:33,73
SIG-008213,LO-PS25-02296,HISTORICAL_BASELINE,2026-08-28 16:20:09,BASELINE,8.4,2026-08-28 16:44:09,2026-08-28 17:11:09,73
SIG-008214,LO-PS10-04423,HISTORICAL_BASELINE,2026-08-28 09:27:11,BASELINE,23.5,2026-08-28 10:04:11,2026-08-28 10:31:11,64
SIG-008215,LO-PS25-02297,OPTIONAL_TELEMATICS,2026-08-28 09:58:32,HIGH,33.4,2026-08-28 11:31:32,2026-08-28 11:58:32,89
SIG-008216,LO-PS10-04424,HISTORICAL_BASELINE,2026-08-28 10:47:18,BASELINE,40.4,2026-08-28 12:31:18,2026-08-28 12:58:18,70
SIG-008217,LO-PS27-02026,OPTIONAL_TRAFFIC_SIGNAL,2026-08-28 14:00:13,MEDIUM,61.8,2026-08-28 15:37:13,2026-08-28 16:04:13,78
SIG-008218,LO-PS10-04425,OPTIONAL_TRAFFIC_SIGNAL,2026-08-28 08:06:34,MEDIUM,60.8,2026-08-28 08:34:34,2026-08-28 09:01:34,72
SIG-008219,LO-PS25-02298,HISTORICAL_BASELINE,2026-08-28 08:46:14,BASELINE,31.1,2026-08-28 10:08:14,2026-08-28 10:35:14,73
SIG-008220,LO-PS10-04426,HISTORICAL_BASELINE,2026-08-28 09:18:22,BASELINE,60.6,2026-08-28 10:03:22,2026-08-28 10:30:22,60
SIG-008221,LO-KOTPS1-03425,OPTIONAL_TRAFFIC_SIGNAL,2026-08-28 10:59:40,MEDIUM,8.0,2026-08-28 11:32:40,2026-08-28 11:59:40,78
SIG-008222,LO-PS25-02299,HISTORICAL_BASELINE,2026-08-28 16:45:00,BASELINE,26.6,2026-08-28 18:11:00,2026-08-28 18:38:00,71
SIG-008223,LO-PS10-04427,HISTORICAL_BASELINE,2026-08-28 08:24:19,BASELINE,37.5,2026-08-28 09:51:19,2026-08-28 10:18:19,60
SIG-008224,LO-PS27-02027,HISTORICAL_BASELINE,2026-08-28 08:21:37,BASELINE,48.3,2026-08-28 09:18:37,2026-08-28 09:45:37,67
SIG-008225,LO-KOTPS1-03426,OPTIONAL_TRAFFIC_SIGNAL,2026-08-28 08:55:07,MEDIUM,55.4,2026-08-28 10:34:07,2026-08-28 11:01:07,77
SIG-008226,LO-PS10-04428,OPTIONAL_TRAFFIC_SIGNAL,2026-08-28 10:22:44,MEDIUM,54.5,2026-08-28 10:49:44,2026-08-28 11:16:44,73
SIG-008227,LO-PS10-04429,OPTIONAL_TELEMATICS,2026-08-28 12:03:16,HIGH,8.5,2026-08-28 13:29:16,2026-08-28 13:56:16,87
SIG-008228,LO-PS27-02028,OPTIONAL_TELEMATICS,2026-08-28 08:30:12,HIGH,20.2,2026-08-28 10:18:12,2026-08-28 10:45:12,94
SIG-008229,LO-PS27-02029,HISTORICAL_BASELINE,2026-08-28 14:37:33,BASELINE,9.5,2026-08-28 16:10:33,2026-08-28 16:37:33,62
SIG-008230,LO-PS28-01720,OPTIONAL_TRAFFIC_SIGNAL,2026-08-28 09:43:38,MEDIUM,45.6,2026-08-28 10:19:38,2026-08-28 10:46:38,72
SIG-008231,LO-KOTPS1-03427,OPTIONAL_TELEMATICS,2026-08-28 10:10:07,HIGH,14.1,2026-08-28 12:07:07,2026-08-28 12:34:07,92
SIG-008232,LO-PS10-04430,OPTIONAL_TRAFFIC_SIGNAL,2026-08-28 14:05:18,MEDIUM,48.5,2026-08-28 14:41:18,2026-08-28 15:08:18,77
SIG-008233,LO-PS10-04431,OPTIONAL_TELEMATICS,2026-08-28 14:33:12,HIGH,13.1,2026-08-28 15:23:12,2026-08-28 15:50:12,91
SIG-008234,LO-PS27-02030,OPTIONAL_TRAFFIC_SIGNAL,2026-08-28 10:43:59,MEDIUM,29.4,2026-08-28 11:24:59,2026-08-28 11:51:59,83
SIG-008235,LO-KOTPS1-03428,OPTIONAL_TRAFFIC_SIGNAL,2026-08-28 13:47:48,MEDIUM,23.4,2026-08-28 14:27:48,2026-08-28 14:54:48,84
SIG-008236,LO-KOTPS1-03429,HISTORICAL_BASELINE,2026-08-28 12:01:51,BASELINE,8.0,2026-08-28 13:40:51,2026-08-28 14:07:51,71
SIG-008237,LO-PS25-02300,OPTIONAL_TELEMATICS,2026-08-28 16:35:35,HIGH,62.1,2026-08-28 16:49:35,2026-08-28 17:16:35,88
SIG-008238,LO-PS10-04432,OPTIONAL_TELEMATICS,2026-08-28 09:26:34,HIGH,56.9,2026-08-28 10:21:34,2026-08-28 10:48:34,87
SIG-008239,LO-PS10-04433,OPTIONAL_TELEMATICS,2026-08-28 07:57:21,HIGH,56.6,2026-08-28 09:48:21,2026-08-28 10:15:21,89
SIG-008240,LO-PS10-04434,OPTIONAL_TRAFFIC_SIGNAL,2026-08-28 15:36:18,MEDIUM,43.6,2026-08-28 15:57:18,2026-08-28 16:24:18,83
SIG-008241,LO-KOTPS1-03431,OPTIONAL_TRAFFIC_SIGNAL,2026-08-28 14:16:36,MEDIUM,45.0,2026-08-28 16:20:36,2026-08-28 16:47:36,79
SIG-008242,LO-KOTPS1-03432,HISTORICAL_BASELINE,2026-08-28 08:08:25,BASELINE,36.3,2026-08-28 09:37:25,2026-08-28 10:04:25,68
SIG-008243,LO-PS25-02301,HISTORICAL_BASELINE,2026-08-28 15:27:25,BASELINE,41.5,2026-08-28 16:48:25,2026-08-28 17:15:25,65
SIG-008244,LO-PS27-02031,OPTIONAL_TELEMATICS,2026-08-28 13:52:15,HIGH,49.8,2026-08-28 14:53:15,2026-08-28 15:20:15,85
SIG-008245,LO-PS25-02302,OPTIONAL_TELEMATICS,2026-08-28 15:25:46,HIGH,15.0,2026-08-28 16:34:46,2026-08-28 17:01:46,84
SIG-008246,LO-PS27-02032,OPTIONAL_TRAFFIC_SIGNAL,2026-08-28 08:16:47,MEDIUM,49.2,2026-08-28 09:31:47,2026-08-28 09:58:47,78
SIG-008247,LO-KOTPS1-03433,HISTORICAL_BASELINE,2026-08-28 11:04:35,BASELINE,47.4,2026-08-28 11:45:35,2026-08-28 12:12:35,72
SIG-008248,LO-PS25-02303,HISTORICAL_BASELINE,2026-08-28 14:09:03,BASELINE,41.1,2026-08-28 14:23:03,2026-08-28 14:50:03,72
SIG-008249,LO-PS25-02304,OPTIONAL_TELEMATICS,2026-08-28 12:46:29,HIGH,15.6,2026-08-28 13:36:29,2026-08-28 14:03:29,86
SIG-008250,LO-KOTPS1-03434,OPTIONAL_TELEMATICS,2026-08-28 09:38:49,HIGH,31.7,2026-08-28 11:14:49,2026-08-28 11:41:49,92
SIG-008251,LO-PS28-01721,OPTIONAL_TRAFFIC_SIGNAL,2026-08-28 15:00:53,MEDIUM,32.9,2026-08-28 16:41:53,2026-08-28 17:08:53,73
SIG-008252,LO-PS10-04437,OPTIONAL_TRAFFIC_SIGNAL,2026-08-28 12:36:23,MEDIUM,42.7,2026-08-28 14:08:23,2026-08-28 14:35:23,84
SIG-008253,LO-PS25-02305,HISTORICAL_BASELINE,2026-08-28 13:47:52,BASELINE,31.9,2026-08-28 15:07:52,2026-08-28 15:34:52,67
SIG-008254,LO-PS27-02033,HISTORICAL_BASELINE,2026-08-28 09:42:11,BASELINE,63.3,2026-08-28 11:06:11,2026-08-28 11:33:11,68
SIG-008255,LO-PS10-04439,OPTIONAL_TELEMATICS,2026-08-28 12:25:54,HIGH,41.0,2026-08-28 12:44:54,2026-08-28 13:11:54,92
SIG-008256,LO-PS27-02034,OPTIONAL_TRAFFIC_SIGNAL,2026-08-28 13:23:39,MEDIUM,55.0,2026-08-28 14:30:39,2026-08-28 14:57:39,73
SIG-008257,LO-KOTPS1-03436,OPTIONAL_TRAFFIC_SIGNAL,2026-08-28 08:47:09,MEDIUM,21.2,2026-08-28 10:28:09,2026-08-28 10:55:09,83
SIG-008258,LO-PS28-01722,HISTORICAL_BASELINE,2026-08-28 07:45:29,BASELINE,20.5,2026-08-28 08:11:29,2026-08-28 08:38:29,72
SIG-008259,LO-PS10-04441,OPTIONAL_TRAFFIC_SIGNAL,2026-08-28 06:45:10,MEDIUM,17.5,2026-08-28 07:17:10,2026-08-28 07:44:10,76
SIG-008260,LO-PS10-04442,HISTORICAL_BASELINE,2026-08-28 10:37:28,BASELINE,64.3,2026-08-28 12:34:28,2026-08-28 13:01:28,60
SIG-008261,LO-KOTPS1-03437,HISTORICAL_BASELINE,2026-08-28 13:19:59,BASELINE,6.7,2026-08-28 13:55:59,2026-08-28 14:22:59,73
SIG-008262,LO-KOTPS1-03438,OPTIONAL_TELEMATICS,2026-08-28 08:55:54,HIGH,13.2,2026-08-28 10:54:54,2026-08-28 11:21:54,91
SIG-008263,LO-PS27-02035,HISTORICAL_BASELINE,2026-08-28 14:54:36,BASELINE,21.7,2026-08-28 17:00:36,2026-08-28 17:27:36,66
SIG-008264,LO-PS27-02036,OPTIONAL_TRAFFIC_SIGNAL,2026-08-28 08:56:34,MEDIUM,45.4,2026-08-28 09:56:34,2026-08-28 10:23:34,81
SIG-008265,LO-PS10-04443,HISTORICAL_BASELINE,2026-08-28 12:32:42,BASELINE,59.9,2026-08-28 13:40:42,2026-08-28 14:07:42,75
