staging_id,order_id,depot_id,staging_area_id,queue_entry_time,queue_exit_time,wait_duration_minutes,queue_reason,initial_predicted_wait_min
STG-009349,LO-KOTPS1-03700,mombasa,Staging Bay A3,2026-09-06 10:17:36,2026-09-06 10:58:35,40.98,ARRIVAL_CLUSTERING,40.2
STG-009350,LO-PS28-01798,kisumu,Staging Bay C5,2026-09-06 17:28:05,2026-09-06 17:46:24,18.32,ARRIVAL_CLUSTERING,20.8
STG-009351,LO-PS10-04792,nairobi,Staging Bay A4,2026-09-06 12:12:46,2026-09-06 12:55:28,42.69,ARRIVAL_CLUSTERING,45.8
STG-009352,LO-PS27-02135,eldoret,Staging Bay B4,2026-09-06 18:01:48,2026-09-06 18:44:57,43.16,ARRIVAL_CLUSTERING,41.0
STG-009353,LO-PS10-04793,nairobi,Staging Bay A5,2026-09-06 18:48:47,2026-09-06 19:26:39,37.87,ARRIVAL_CLUSTERING,33.3
STG-009354,LO-PS10-04794,nairobi,Staging Bay A3,2026-09-06 13:21:32,2026-09-06 14:05:54,44.37,ARRIVAL_CLUSTERING,44.2
STG-009355,LO-PS10-04795,nairobi,Staging Bay B3,2026-09-06 11:17:04,2026-09-06 11:59:26,42.38,ARRIVAL_CLUSTERING,41.5
STG-009356,LO-PS10-04796,nairobi,Staging Bay A2,2026-09-06 17:58:31,2026-09-06 18:45:30,46.98,ARRIVAL_CLUSTERING,40.2
STG-009357,LO-PS10-04798,nairobi,Staging Bay C2,2026-09-06 17:16:48,2026-09-06 17:50:40,33.88,ARRIVAL_CLUSTERING,32.3
STG-009358,LO-PS10-04799,nairobi,Staging Bay C3,2026-09-06 15:16:27,2026-09-06 15:28:30,12.05,LOADING_CAPACITY_PRESSURE,10.3
STG-009359,LO-PS10-04800,nairobi,Staging Bay B1,2026-09-06 10:11:22,2026-09-06 10:42:08,30.77,ARRIVAL_CLUSTERING,29.4
STG-009360,LO-PS27-02136,eldoret,Staging Bay B2,2026-09-06 16:24:47,2026-09-06 17:01:40,36.89,ARRIVAL_CLUSTERING,34.8
STG-009361,LO-PS27-02137,eldoret,Staging Bay A2,2026-09-06 11:07:31,2026-09-06 11:27:30,20.0,ARRIVAL_CLUSTERING,20.9
STG-009362,LO-PS25-02433,nakuru,Staging Bay A2,2026-09-06 12:17:15,2026-09-06 12:56:28,39.22,ARRIVAL_CLUSTERING,44.5
STG-009363,LO-PS10-04801,nairobi,Staging Bay C3,2026-09-06 17:28:36,2026-09-06 18:11:05,42.48,ARRIVAL_CLUSTERING,44.1
STG-009364,LO-PS10-04802,nairobi,Staging Bay B4,2026-09-06 18:19:07,2026-09-06 18:46:30,27.38,ARRIVAL_CLUSTERING,28.8
STG-009365,LO-PS27-02138,eldoret,Staging Bay B2,2026-09-06 14:50:30,2026-09-06 15:02:32,12.03,NOMINAL_FLOW,11.9
STG-009366,LO-PS27-02139,eldoret,Staging Bay C4,2026-09-06 11:42:50,2026-09-06 12:24:52,42.04,ARRIVAL_CLUSTERING,42.0
STG-009367,LO-PS25-02434,nakuru,Staging Bay C1,2026-09-06 12:23:05,2026-09-06 12:50:40,27.59,ARRIVAL_CLUSTERING,31.6
STG-009368,LO-PS27-02140,eldoret,Staging Bay C5,2026-09-06 16:27:33,2026-09-06 16:47:44,20.19,ARRIVAL_CLUSTERING,19.4
STG-009369,LO-PS25-02435,nakuru,Staging Bay A5,2026-09-06 16:04:55,2026-09-06 16:09:18,4.4,NOMINAL_FLOW,4.3
STG-009370,LO-PS10-04804,nairobi,Staging Bay B5,2026-09-06 12:37:20,2026-09-06 13:18:34,41.23,ARRIVAL_CLUSTERING,47.2
STG-009371,LO-PS28-01799,kisumu,Staging Bay A2,2026-09-06 08:21:02,2026-09-06 08:29:51,8.83,LOADING_CAPACITY_PRESSURE,10.0
STG-009372,LO-PS27-02141,eldoret,Staging Bay B2,2026-09-06 18:12:50,2026-09-06 18:48:12,35.36,ARRIVAL_CLUSTERING,32.1
STG-009373,LO-PS10-04805,nairobi,Staging Bay C5,2026-09-06 19:22:16,2026-09-06 20:04:43,42.46,ARRIVAL_CLUSTERING,40.3
STG-009374,LO-PS25-02436,nakuru,Staging Bay C4,2026-09-06 16:35:55,2026-09-06 16:56:45,20.83,ARRIVAL_CLUSTERING,22.4
STG-009375,LO-PS28-01800,kisumu,Staging Bay B4,2026-09-06 16:25:58,2026-09-06 16:51:34,25.59,ARRIVAL_CLUSTERING,26.6
STG-009376,LO-KOTPS1-03701,mombasa,Staging Bay A2,2026-09-06 13:30:38,2026-09-06 14:03:50,33.19,ARRIVAL_CLUSTERING,35.9
STG-009377,LO-KOTPS1-03702,mombasa,Staging Bay C1,2026-09-06 10:34:18,2026-09-06 11:14:49,40.51,ARRIVAL_CLUSTERING,35.4
STG-009378,LO-KOTPS1-03703,mombasa,Staging Bay A5,2026-09-06 09:59:48,2026-09-06 10:11:35,11.78,LOADING_CAPACITY_PRESSURE,11.9
STG-009379,LO-KOTPS1-03704,mombasa,Staging Bay C5,2026-09-06 12:50:19,2026-09-06 13:35:29,45.17,ARRIVAL_CLUSTERING,42.4
STG-009380,LO-PS27-02142,eldoret,Staging Bay A2,2026-09-06 08:42:08,2026-09-06 08:58:34,16.44,NOMINAL_FLOW,14.4
STG-009381,LO-PS10-04806,nairobi,Staging Bay A2,2026-09-06 10:35:49,2026-09-06 11:22:49,47.0,ARRIVAL_CLUSTERING,41.9
STG-009382,LO-KOTPS1-03705,mombasa,Staging Bay B5,2026-09-06 09:48:12,2026-09-06 10:05:32,17.34,ARRIVAL_CLUSTERING,15.9
STG-009383,LO-PS28-01801,kisumu,Staging Bay A5,2026-09-06 15:21:36,2026-09-06 15:39:04,17.47,NOMINAL_FLOW,17.2
STG-009384,LO-PS27-02143,eldoret,Staging Bay A1,2026-09-06 13:10:25,2026-09-06 13:52:59,42.58,ARRIVAL_CLUSTERING,41.1
STG-009385,LO-PS27-02144,eldoret,Staging Bay B5,2026-09-06 18:30:18,2026-09-06 19:07:52,37.57,ARRIVAL_CLUSTERING,35.3
STG-009386,LO-PS10-04807,nairobi,Staging Bay C2,2026-09-06 10:14:42,2026-09-06 10:30:25,15.72,NOMINAL_FLOW,15.2
STG-009387,LO-PS10-04808,nairobi,Staging Bay B3,2026-09-06 11:10:02,2026-09-06 11:26:09,16.12,NOMINAL_FLOW,14.0
STG-009388,LO-KOTPS1-03706,mombasa,Staging Bay B4,2026-09-06 11:51:24,2026-09-06 12:27:47,36.38,ARRIVAL_CLUSTERING,41.2
STG-009389,LO-PS10-04809,nairobi,Staging Bay A4,2026-09-06 13:20:12,2026-09-06 13:38:38,18.44,ARRIVAL_CLUSTERING,19.2
STG-009390,LO-PS27-02145,eldoret,Staging Bay C3,2026-09-06 19:09:42,2026-09-06 19:47:17,37.57,ARRIVAL_CLUSTERING,41.1
STG-009391,LO-PS25-02437,nakuru,Staging Bay A2,2026-09-06 14:53:52,2026-09-06 15:04:43,10.84,LOADING_CAPACITY_PRESSURE,10.4
STG-009392,LO-PS28-01802,kisumu,Staging Bay A5,2026-09-06 12:32:35,2026-09-06 13:01:37,29.03,ARRIVAL_CLUSTERING,27.2
STG-009393,LO-PS25-02438,nakuru,Staging Bay B5,2026-09-06 11:23:40,2026-09-06 12:06:10,42.51,ARRIVAL_CLUSTERING,41.5
STG-009394,LO-KOTPS1-03707,mombasa,Staging Bay A5,2026-09-06 14:53:35,2026-09-06 15:09:38,16.04,LOADING_CAPACITY_PRESSURE,14.3
STG-009395,LO-KOTPS1-03708,mombasa,Staging Bay C2,2026-09-06 16:05:50,2026-09-06 16:15:14,9.4,NOMINAL_FLOW,9.0
STG-009396,LO-KOTPS1-03709,mombasa,Staging Bay B1,2026-09-06 10:25:40,2026-09-06 10:41:24,15.73,NOMINAL_FLOW,16.1
STG-009397,LO-PS10-04811,nairobi,Staging Bay A5,2026-09-06 10:59:34,2026-09-06 11:45:26,45.88,ARRIVAL_CLUSTERING,41.3
STG-009398,LO-KOTPS1-03710,mombasa,Staging Bay A2,2026-09-06 10:37:07,2026-09-06 10:54:26,17.32,ARRIVAL_CLUSTERING,15.3
STG-009399,LO-KOTPS1-03711,mombasa,Staging Bay B4,2026-09-06 12:00:32,2026-09-06 12:46:33,46.01,ARRIVAL_CLUSTERING,40.9
STG-009400,LO-PS10-04812,nairobi,Staging Bay C4,2026-09-06 13:30:43,2026-09-06 14:00:42,29.99,ARRIVAL_CLUSTERING,33.1
STG-009401,LO-PS10-04813,nairobi,Staging Bay A4,2026-09-06 16:31:53,2026-09-06 16:58:43,26.83,ARRIVAL_CLUSTERING,28.5
STG-009402,LO-PS28-01803,kisumu,Staging Bay B5,2026-09-06 13:36:32,2026-09-06 14:02:52,26.32,ARRIVAL_CLUSTERING,28.7
STG-009403,LO-PS25-02439,nakuru,Staging Bay B5,2026-09-06 09:28:01,2026-09-06 09:32:09,4.13,LOADING_CAPACITY_PRESSURE,4.4
STG-009404,LO-PS25-02440,nakuru,Staging Bay B2,2026-09-06 19:05:12,2026-09-06 19:26:34,21.37,ARRIVAL_CLUSTERING,20.6
STG-009405,LO-PS10-04814,nairobi,Staging Bay C1,2026-09-07 11:58:09,2026-09-07 12:30:39,32.52,ARRIVAL_CLUSTERING,28.8
STG-009406,LO-KOTPS1-03712,mombasa,Staging Bay A2,2026-09-07 10:44:40,2026-09-07 11:25:52,41.2,ARRIVAL_CLUSTERING,41.6
STG-009407,LO-PS10-04815,nairobi,Staging Bay A1,2026-09-07 17:47:16,2026-09-07 18:31:30,44.23,ARRIVAL_CLUSTERING,37.7
STG-009408,LO-PS27-02146,eldoret,Staging Bay B2,2026-09-07 11:32:47,2026-09-07 11:52:41,19.9,ARRIVAL_CLUSTERING,20.0
STG-009409,LO-PS10-04816,nairobi,Staging Bay A5,2026-09-07 11:21:49,2026-09-07 11:56:36,34.78,ARRIVAL_CLUSTERING,30.6
STG-009410,LO-PS25-02441,nakuru,Staging Bay B1,2026-09-07 12:50:49,2026-09-07 13:05:42,14.88,ARRIVAL_CLUSTERING,15.7
STG-009411,LO-PS25-02442,nakuru,Staging Bay B3,2026-09-07 11:58:55,2026-09-07 12:19:20,20.42,ARRIVAL_CLUSTERING,20.6
STG-009412,LO-PS27-02147,eldoret,Staging Bay A4,2026-09-07 13:12:31,2026-09-07 13:54:52,42.35,ARRIVAL_CLUSTERING,38.7
STG-009413,LO-PS10-04817,nairobi,Staging Bay A1,2026-09-07 10:15:08,2026-09-07 10:52:14,37.1,ARRIVAL_CLUSTERING,35.7
STG-009414,LO-PS10-04818,nairobi,Staging Bay A5,2026-09-07 09:28:48,2026-09-07 09:39:33,10.75,NOMINAL_FLOW,10.9
STG-009415,LO-PS27-02148,eldoret,Staging Bay A4,2026-09-07 10:50:40,2026-09-07 11:13:34,22.89,ARRIVAL_CLUSTERING,22.5
STG-009416,LO-PS25-02443,nakuru,Staging Bay C5,2026-09-07 14:10:34,2026-09-07 14:17:58,7.39,NOMINAL_FLOW,8.2
STG-009417,LO-PS10-04819,nairobi,Staging Bay B3,2026-09-07 19:38:53,2026-09-07 19:56:37,17.73,NOMINAL_FLOW,19.1
STG-009418,LO-PS10-04820,nairobi,Staging Bay A5,2026-09-07 17:07:58,2026-09-07 17:39:54,31.93,ARRIVAL_CLUSTERING,36.4
STG-009419,LO-PS25-02444,nakuru,Staging Bay A3,2026-09-07 16:41:13,2026-09-07 16:59:39,18.43,ARRIVAL_CLUSTERING,16.7
STG-009420,LO-KOTPS1-03713,mombasa,Staging Bay C5,2026-09-07 09:39:56,2026-09-07 09:46:07,6.19,NOMINAL_FLOW,5.9
STG-009421,LO-PS25-02445,nakuru,Staging Bay C4,2026-09-07 13:08:30,2026-09-07 13:51:35,43.08,ARRIVAL_CLUSTERING,37.6
STG-009422,LO-PS10-04821,nairobi,Staging Bay B1,2026-09-07 08:18:00,2026-09-07 08:33:19,15.32,LOADING_CAPACITY_PRESSURE,16.2
STG-009423,LO-PS10-04822,nairobi,Staging Bay A1,2026-09-07 13:54:50,2026-09-07 14:38:44,43.91,ARRIVAL_CLUSTERING,40.4
STG-009424,LO-PS28-01805,kisumu,Staging Bay A5,2026-09-07 12:38:18,2026-09-07 13:02:50,24.53,ARRIVAL_CLUSTERING,28.0
STG-009425,LO-PS25-02446,nakuru,Staging Bay C3,2026-09-07 12:15:06,2026-09-07 12:34:38,19.54,ARRIVAL_CLUSTERING,19.2
STG-009426,LO-PS10-04823,nairobi,Staging Bay A3,2026-09-07 12:59:17,2026-09-07 13:28:40,29.38,ARRIVAL_CLUSTERING,26.1
STG-009427,LO-KOTPS1-03714,mombasa,Staging Bay C4,2026-09-07 16:17:26,2026-09-07 17:01:19,43.89,ARRIVAL_CLUSTERING,41.6
STG-009428,LO-KOTPS1-03715,mombasa,Staging Bay A1,2026-09-07 11:41:49,2026-09-07 11:57:11,15.35,ARRIVAL_CLUSTERING,16.4
STG-009429,LO-KOTPS1-03716,mombasa,Staging Bay B4,2026-09-07 13:47:08,2026-09-07 14:28:34,41.43,ARRIVAL_CLUSTERING,43.9
STG-009430,LO-PS27-02149,eldoret,Staging Bay C2,2026-09-07 10:02:30,2026-09-07 10:19:53,17.39,ARRIVAL_CLUSTERING,19.5
STG-009431,LO-PS27-02150,eldoret,Staging Bay C5,2026-09-07 11:21:41,2026-09-07 11:38:52,17.18,ARRIVAL_CLUSTERING,18.5
STG-009432,LO-PS10-04824,nairobi,Staging Bay C4,2026-09-07 13:04:18,2026-09-07 13:46:21,42.05,ARRIVAL_CLUSTERING,39.8
STG-009433,LO-KOTPS1-03717,mombasa,Staging Bay A5,2026-09-07 15:23:27,2026-09-07 15:39:56,16.49,LOADING_CAPACITY_PRESSURE,18.6
STG-009434,LO-KOTPS1-03718,mombasa,Staging Bay A5,2026-09-07 11:46:37,2026-09-07 12:00:51,14.23,ARRIVAL_CLUSTERING,12.1
STG-009435,LO-PS10-04825,nairobi,Staging Bay A3,2026-09-07 18:58:48,2026-09-07 19:43:07,44.32,ARRIVAL_CLUSTERING,45.7
STG-009436,LO-PS10-04826,nairobi,Staging Bay B2,2026-09-07 09:51:29,2026-09-07 10:08:03,16.57,NOMINAL_FLOW,17.6
STG-009437,LO-PS10-04827,nairobi,Staging Bay C5,2026-09-07 10:05:08,2026-09-07 10:21:24,16.27,NOMINAL_FLOW,14.8
STG-009438,LO-PS28-01806,kisumu,Staging Bay C2,2026-09-07 09:40:37,2026-09-07 09:53:32,12.91,LOADING_CAPACITY_PRESSURE,11.2
STG-009439,LO-PS10-04828,nairobi,Staging Bay B5,2026-09-07 17:54:36,2026-09-07 18:19:34,24.96,ARRIVAL_CLUSTERING,24.7
STG-009440,LO-PS28-01807,kisumu,Staging Bay A2,2026-09-07 13:39:21,2026-09-07 14:17:00,37.65,ARRIVAL_CLUSTERING,40.1
STG-009441,LO-PS25-02447,nakuru,Staging Bay B2,2026-09-07 12:20:58,2026-09-07 13:05:33,44.59,ARRIVAL_CLUSTERING,41.3
STG-009442,LO-PS10-04829,nairobi,Staging Bay C5,2026-09-07 14:58:25,2026-09-07 15:15:02,16.63,LOADING_CAPACITY_PRESSURE,14.3
STG-009443,LO-PS10-04830,nairobi,Staging Bay C4,2026-09-07 12:17:15,2026-09-07 12:52:11,34.93,ARRIVAL_CLUSTERING,35.0
STG-009444,LO-PS10-04831,nairobi,Staging Bay C5,2026-09-07 13:18:14,2026-09-07 14:00:53,42.66,ARRIVAL_CLUSTERING,42.2
STG-009445,LO-PS10-04832,nairobi,Staging Bay B4,2026-09-07 09:37:36,2026-09-07 10:03:49,26.21,ARRIVAL_CLUSTERING,24.9
STG-009446,LO-PS10-04833,nairobi,Staging Bay B5,2026-09-07 14:21:45,2026-09-07 14:38:21,16.59,ARRIVAL_CLUSTERING,17.1
STG-009447,LO-PS10-04834,nairobi,Staging Bay C1,2026-09-07 16:00:48,2026-09-07 16:07:51,7.05,LOADING_CAPACITY_PRESSURE,7.9
STG-009448,LO-PS25-02448,nakuru,Staging Bay B2,2026-09-07 19:31:40,2026-09-07 20:01:01,29.35,ARRIVAL_CLUSTERING,25.2
STG-009449,LO-PS10-04835,nairobi,Staging Bay B4,2026-09-07 14:47:29,2026-09-07 14:59:14,11.75,NOMINAL_FLOW,10.2
STG-009450,LO-PS10-04836,nairobi,Staging Bay A3,2026-09-07 09:01:39,2026-09-07 09:06:03,4.41,LOADING_CAPACITY_PRESSURE,4.6
STG-009451,LO-PS27-02152,eldoret,Staging Bay C5,2026-09-07 11:44:18,2026-09-07 12:13:45,29.45,ARRIVAL_CLUSTERING,29.8
STG-009452,LO-KOTPS1-03719,mombasa,Staging Bay B2,2026-09-07 12:42:29,2026-09-07 13:08:04,25.58,ARRIVAL_CLUSTERING,26.4
STG-009453,LO-PS10-04837,nairobi,Staging Bay C3,2026-09-07 15:42:25,2026-09-07 15:59:14,16.82,NOMINAL_FLOW,19.1
STG-009454,LO-KOTPS1-03720,mombasa,Staging Bay B1,2026-09-07 09:27:36,2026-09-07 09:33:02,5.44,NOMINAL_FLOW,6.2
STG-009455,LO-PS10-04838,nairobi,Staging Bay C5,2026-09-07 13:44:46,2026-09-07 14:24:51,40.08,ARRIVAL_CLUSTERING,36.0
STG-009456,LO-PS10-04839,nairobi,Staging Bay A1,2026-09-07 16:21:45,2026-09-07 16:38:01,16.26,NOMINAL_FLOW,17.9
STG-009457,LO-KOTPS1-03721,mombasa,Staging Bay B2,2026-09-07 12:34:27,2026-09-07 13:05:52,31.41,ARRIVAL_CLUSTERING,28.8
STG-009458,LO-KOTPS1-03723,mombasa,Staging Bay A4,2026-09-07 18:18:21,2026-09-07 18:43:30,25.14,ARRIVAL_CLUSTERING,28.1
STG-009459,LO-KOTPS1-03724,mombasa,Staging Bay A5,2026-09-07 09:25:50,2026-09-07 09:31:57,6.11,LOADING_CAPACITY_PRESSURE,5.3
STG-009460,LO-KOTPS1-03725,mombasa,Staging Bay B5,2026-09-07 17:06:59,2026-09-07 17:23:03,16.07,ARRIVAL_CLUSTERING,17.2
STG-009461,LO-KOTPS1-03726,mombasa,Staging Bay B4,2026-09-07 08:38:15,2026-09-07 08:43:05,4.83,LOADING_CAPACITY_PRESSURE,4.8
STG-009462,LO-PS10-04840,nairobi,Staging Bay B5,2026-09-07 17:40:51,2026-09-07 18:12:39,31.81,ARRIVAL_CLUSTERING,27.1
STG-009463,LO-KOTPS1-03727,mombasa,Staging Bay B3,2026-09-07 11:57:33,2026-09-07 12:33:23,35.83,ARRIVAL_CLUSTERING,35.7
STG-009464,LO-PS28-01808,kisumu,Staging Bay C5,2026-09-07 10:06:16,2026-09-07 10:42:55,36.65,ARRIVAL_CLUSTERING,35.1
STG-009465,LO-KOTPS1-03728,mombasa,Staging Bay B3,2026-09-07 19:16:05,2026-09-07 19:42:48,26.71,ARRIVAL_CLUSTERING,29.5
STG-009466,LO-KOTPS1-03729,mombasa,Staging Bay A4,2026-09-07 13:36:02,2026-09-07 14:03:58,27.94,ARRIVAL_CLUSTERING,29.6
STG-009467,LO-KOTPS1-03730,mombasa,Staging Bay A3,2026-09-07 12:55:05,2026-09-07 13:14:42,19.61,ARRIVAL_CLUSTERING,17.0
STG-009468,LO-KOTPS1-03731,mombasa,Staging Bay C4,2026-09-07 10:20:49,2026-09-07 11:03:17,42.47,ARRIVAL_CLUSTERING,43.9
STG-009469,LO-PS10-04841,nairobi,Staging Bay A2,2026-09-07 12:22:46,2026-09-07 12:53:03,30.29,ARRIVAL_CLUSTERING,25.9
STG-009470,LO-PS27-02153,eldoret,Staging Bay B1,2026-09-07 16:40:59,2026-09-07 16:45:36,4.63,NOMINAL_FLOW,5.0
STG-009471,LO-PS10-04842,nairobi,Staging Bay A4,2026-09-07 16:22:54,2026-09-07 16:45:25,22.52,ARRIVAL_CLUSTERING,24.3
STG-009472,LO-PS28-01809,kisumu,Staging Bay C2,2026-09-07 10:48:00,2026-09-07 11:06:46,18.76,ARRIVAL_CLUSTERING,19.8
STG-009473,LO-KOTPS1-03732,mombasa,Staging Bay A3,2026-09-07 16:48:28,2026-09-07 17:01:55,13.45,LOADING_CAPACITY_PRESSURE,14.1
STG-009474,LO-PS10-04844,nairobi,Staging Bay A3,2026-09-07 12:52:26,2026-09-07 13:28:43,36.29,ARRIVAL_CLUSTERING,39.8
STG-009475,LO-PS10-04845,nairobi,Staging Bay A1,2026-09-07 15:02:47,2026-09-07 15:12:07,9.34,LOADING_CAPACITY_PRESSURE,9.9
STG-009476,LO-KOTPS1-03733,mombasa,Staging Bay B5,2026-09-07 18:22:16,2026-09-07 19:02:26,40.16,ARRIVAL_CLUSTERING,40.6
STG-009477,LO-PS10-04846,nairobi,Staging Bay B2,2026-09-07 11:04:14,2026-09-07 11:43:33,39.32,ARRIVAL_CLUSTERING,43.0
STG-009478,LO-PS10-04847,nairobi,Staging Bay A2,2026-09-07 10:35:36,2026-09-07 11:15:56,40.34,ARRIVAL_CLUSTERING,43.1
STG-009479,LO-PS25-02449,nakuru,Staging Bay B5,2026-09-07 10:05:45,2026-09-07 10:10:05,4.32,LOADING_CAPACITY_PRESSURE,4.3
STG-009480,LO-PS25-02450,nakuru,Staging Bay B1,2026-09-07 18:59:46,2026-09-07 19:28:54,29.14,ARRIVAL_CLUSTERING,30.5
STG-009481,LO-PS25-02451,nakuru,Staging Bay B1,2026-09-07 17:55:28,2026-09-07 18:36:18,40.83,ARRIVAL_CLUSTERING,45.2
STG-009482,LO-PS10-04848,nairobi,Staging Bay A4,2026-09-07 09:08:46,2026-09-07 09:19:18,10.53,NOMINAL_FLOW,9.3
STG-009483,LO-PS25-02452,nakuru,Staging Bay C4,2026-09-07 19:19:13,2026-09-07 19:42:39,23.44,ARRIVAL_CLUSTERING,26.7
STG-009484,LO-PS10-04849,nairobi,Staging Bay A2,2026-09-07 11:38:12,2026-09-07 12:25:58,47.77,ARRIVAL_CLUSTERING,42.3
STG-009485,LO-PS10-04850,nairobi,Staging Bay A1,2026-09-07 11:39:04,2026-09-07 12:12:35,33.52,ARRIVAL_CLUSTERING,37.3
STG-009486,LO-KOTPS1-03734,mombasa,Staging Bay C1,2026-09-07 12:04:22,2026-09-07 12:48:23,44.01,ARRIVAL_CLUSTERING,40.3
STG-009487,LO-KOTPS1-03735,mombasa,Staging Bay C1,2026-09-07 09:50:45,2026-09-07 10:37:29,46.73,ARRIVAL_CLUSTERING,41.6
STG-009488,LO-PS10-04851,nairobi,Staging Bay A3,2026-09-07 16:47:58,2026-09-07 17:29:38,41.67,ARRIVAL_CLUSTERING,37.3
STG-009489,LO-PS10-04852,nairobi,Staging Bay C4,2026-09-07 17:31:49,2026-09-07 18:12:07,40.3,ARRIVAL_CLUSTERING,44.0
STG-009490,LO-PS25-02453,nakuru,Staging Bay C1,2026-09-07 10:37:15,2026-09-07 10:48:46,11.51,NOMINAL_FLOW,12.4
STG-009491,LO-KOTPS1-03736,mombasa,Staging Bay B4,2026-09-07 12:04:40,2026-09-07 12:50:52,46.19,ARRIVAL_CLUSTERING,45.7
STG-009492,LO-PS25-02454,nakuru,Staging Bay B2,2026-09-07 12:09:56,2026-09-07 12:48:46,38.84,ARRIVAL_CLUSTERING,39.9
STG-009493,LO-PS10-04853,nairobi,Staging Bay A3,2026-09-07 09:45:56,2026-09-07 10:06:14,20.31,ARRIVAL_CLUSTERING,18.5
STG-009494,LO-PS10-04854,nairobi,Staging Bay B5,2026-09-07 18:09:23,2026-09-07 18:31:41,22.31,ARRIVAL_CLUSTERING,21.1
STG-009495,LO-PS27-02154,eldoret,Staging Bay B4,2026-09-07 11:18:57,2026-09-07 11:49:19,30.38,ARRIVAL_CLUSTERING,32.3
STG-009496,LO-PS10-04855,nairobi,Staging Bay C4,2026-09-07 18:51:37,2026-09-07 19:01:07,9.5,NOMINAL_FLOW,9.6
STG-009497,LO-PS25-02455,nakuru,Staging Bay A5,2026-09-07 09:17:17,2026-09-07 09:34:51,17.57,NOMINAL_FLOW,17.7
STG-009498,LO-PS25-02456,nakuru,Staging Bay B3,2026-09-07 13:02:02,2026-09-07 13:46:21,44.31,ARRIVAL_CLUSTERING,39.0
STG-009499,LO-KOTPS1-03737,mombasa,Staging Bay C5,2026-09-07 09:20:07,2026-09-07 09:54:00,33.88,ARRIVAL_CLUSTERING,36.3
STG-009500,LO-PS28-01810,kisumu,Staging Bay C5,2026-09-07 14:47:37,2026-09-07 14:53:42,6.08,NOMINAL_FLOW,5.9
STG-009501,LO-PS10-04857,nairobi,Staging Bay A3,2026-09-07 12:41:12,2026-09-07 13:09:33,28.34,ARRIVAL_CLUSTERING,32.4
STG-009502,LO-KOTPS1-03738,mombasa,Staging Bay B1,2026-09-07 12:28:21,2026-09-07 13:15:37,47.28,ARRIVAL_CLUSTERING,44.0
STG-009503,LO-KOTPS1-03739,mombasa,Staging Bay C5,2026-09-07 12:06:14,2026-09-07 12:36:23,30.15,ARRIVAL_CLUSTERING,29.2
STG-009504,LO-PS10-04858,nairobi,Staging Bay C1,2026-09-07 11:10:29,2026-09-07 11:37:57,27.47,ARRIVAL_CLUSTERING,25.5
STG-009505,LO-PS10-04859,nairobi,Staging Bay B4,2026-09-07 10:41:32,2026-09-07 11:16:33,35.03,ARRIVAL_CLUSTERING,31.9
STG-009506,LO-PS10-04860,nairobi,Staging Bay A5,2026-09-07 09:18:40,2026-09-07 09:26:55,8.25,LOADING_CAPACITY_PRESSURE,7.2
STG-009507,LO-PS10-04861,nairobi,Staging Bay C5,2026-09-07 18:34:40,2026-09-07 19:20:35,45.92,ARRIVAL_CLUSTERING,49.5
STG-009508,LO-PS10-04862,nairobi,Staging Bay A1,2026-09-07 15:17:48,2026-09-07 15:35:40,17.86,NOMINAL_FLOW,15.8
STG-009509,LO-PS10-04863,nairobi,Staging Bay A5,2026-09-07 10:08:44,2026-09-07 10:51:40,42.93,ARRIVAL_CLUSTERING,41.9
STG-009510,LO-PS28-01811,kisumu,Staging Bay A4,2026-09-07 09:53:27,2026-09-07 10:32:55,39.46,ARRIVAL_CLUSTERING,36.5
STG-009511,LO-KOTPS1-03740,mombasa,Staging Bay B5,2026-09-07 18:52:39,2026-09-07 19:22:16,29.62,ARRIVAL_CLUSTERING,32.9
STG-009512,LO-PS10-04864,nairobi,Staging Bay B5,2026-09-07 10:55:20,2026-09-07 11:27:55,32.59,ARRIVAL_CLUSTERING,32.6
STG-009513,LO-PS10-04865,nairobi,Staging Bay A5,2026-09-07 09:16:23,2026-09-07 09:32:19,15.93,NOMINAL_FLOW,14.2
STG-009514,LO-PS27-02155,eldoret,Staging Bay B1,2026-09-07 12:20:46,2026-09-07 12:50:48,30.03,ARRIVAL_CLUSTERING,29.9
STG-009515,LO-PS25-02458,nakuru,Staging Bay A4,2026-09-07 16:07:25,2026-09-07 16:29:44,22.31,ARRIVAL_CLUSTERING,20.1
STG-009516,LO-PS10-04866,nairobi,Staging Bay A1,2026-09-07 16:01:05,2026-09-07 16:41:22,40.28,ARRIVAL_CLUSTERING,37.5
STG-009517,LO-PS25-02459,nakuru,Staging Bay B5,2026-09-07 12:12:28,2026-09-07 12:30:01,17.55,ARRIVAL_CLUSTERING,19.1
STG-009518,LO-PS10-04867,nairobi,Staging Bay C2,2026-09-07 08:33:32,2026-09-07 08:37:38,4.09,LOADING_CAPACITY_PRESSURE,3.8
STG-009519,LO-PS10-04868,nairobi,Staging Bay A1,2026-09-07 13:46:06,2026-09-07 14:03:09,17.06,ARRIVAL_CLUSTERING,16.8
STG-009520,LO-PS10-04869,nairobi,Staging Bay C2,2026-09-07 13:06:09,2026-09-07 13:51:33,45.4,ARRIVAL_CLUSTERING,49.5
STG-009521,LO-PS25-02460,nakuru,Staging Bay A1,2026-09-07 17:39:11,2026-09-07 18:02:59,23.8,ARRIVAL_CLUSTERING,22.0
